ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00902_felt1___20260313-145945.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145945

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:59:45
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 902,268820874122
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 1	: 1	: -1	: 903

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
734,0	1	733,0	1	734,0	24,7	159,8	-3,0	2000	NaN	NaN	C	37275	73,5	71,3	56	59,3553228	24,7120838	6619938,88	1050943,07	-70,2	368,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,7	23,4	-72,1	24,5	-70,2	24,7	159,8	-3,0	368,5	87,7	22,7	-70,9	22,7	7,8	22,7	157,8	-2,8	159,6	87,7	24,9	-70,2	26,4	-68,3	26,6	156,4	-2,8	416,5	82,1	49,6	-67,0	52,9	-179,5	0,0	149,6	-2,8	0,0	85,6	12,2	-70,9	14,7	176,7	28,4	156,5	-3,0	259,4	87,7	23,4	-72,1	24,5	-70,2	24,7	159,8	-3,0	368,5	
735,0	1	734,0	1	735,0	24,4	158,6	-2,9	2000	NaN	NaN	C	37325	73,5	71,3	56	59,3553143	24,7120778	6619937,88	1050942,87	-68,8	359,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,3	23,9	-70,8	24,0	-68,8	24,4	158,6	-2,9	359,1	87,0	22,0	-70,8	22,0	8,5	22,0	157,8	-2,8	151,2	87,0	25,8	-70,8	26,4	-68,8	26,7	157,8	-2,8	429,0	82,1	50,5	-66,2	52,6	-179,5	0,0	148,5	-2,8	0,0	87,0	12,8	-70,8	14,5	178,0	28,8	157,8	-2,9	253,7	88,3	23,9	-70,8	24,0	-68,8	24,4	158,6	-2,9	359,1	
736,0	1	735,0	1	736,0	23,9	160,4	-2,7	2000	NaN	NaN	C	37368	73,5	71,3	56	59,3553069	24,7120726	6619937,03	1050942,69	9,0	356,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,0	23,7	-71,4	23,6	9,0	23,9	160,4	-2,7	356,3	87,2	22,4	-71,4	22,4	5,5	22,4	157,0	-2,6	151,9	87,2	25,3	-71,4	25,2	7,4	25,9	157,0	-2,6	411,6	82,2	49,6	-68,2	51,1	-179,6	0,0	150,4	-2,6	0,0	87,2	12,5	-71,4	14,5	178,3	28,8	157,0	-2,7	251,2	88,0	23,7	-71,4	23,6	9,0	23,9	160,4	-2,7	356,3	
737,0	1	736,0	1	737,0	23,7	161,7	-2,7	2000	NaN	NaN	C	37418	73,5	71,3	56	59,3552996	24,7120673	6619936,17	1050942,52	89,7	356,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,7	23,6	-72,1	23,5	89,7	23,7	161,7	-2,7	356,0	87,7	22,0	-71,5	22,0	6,7	22,0	158,6	-2,6	155,0	88,2	25,6	-71,5	25,6	87,1	25,6	158,6	-2,6	417,4	83,5	50,6	-67,5	51,9	-179,3	0,0	151,0	-2,6	0,0	87,1	12,5	-71,5	14,1	179,5	28,8	158,4	-2,7	252,0	89,7	23,6	-72,1	23,5	89,7	23,7	161,7	-2,7	356,0	
738,0	1	737,0	1	738,0	23,9	159,7	-2,6	2000	NaN	NaN	C	37467	73,4	71,3	56	59,3552910	24,7120612	6619935,17	1050942,31	87,5	352,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,3	23,9	-72,0	23,3	87,5	23,9	159,7	-2,6	352,8	87,7	22,1	-71,4	22,1	7,8	22,1	159,5	-2,5	150,7	87,7	25,7	-71,4	24,9	-70,2	25,7	159,5	-2,5	387,3	85,5	49,9	-66,4	51,8	-179,4	0,0	152,0	-2,5	0,0	87,7	12,5	-71,4	14,4	178,7	27,7	159,7	-2,6	245,5	88,3	23,9	-72,0	23,3	87,5	23,9	159,7	-2,6	352,8	
739,0	1	738,0	1	739,0	23,7	159,9	-2,6	2000	NaN	NaN	C	37524	73,4	71,3	56	59,3552812	24,7120542	6619934,03	1050942,08	86,2	352,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,1	23,4	-71,2	23,4	86,2	23,7	159,9	-2,6	352,6	87,7	21,9	-70,5	21,9	10,8	21,9	158,8	-2,5	153,4	87,7	24,7	-70,5	24,8	86,2	25,3	158,8	-2,5	400,2	82,8	49,1	-66,6	51,2	-179,3	0,0	150,9	-2,5	0,0	87,3	12,5	-70,5	14,1	179,7	27,6	158,8	-2,6	248,5	89,1	23,4	-71,2	23,4	86,2	23,7	159,9	-2,6	352,6	
740,0	1	739,0	1	740,0	24,2	159,1	-2,6	2000	NaN	NaN	C	37566	73,4	71,3	56	59,3552738	24,7120490	6619933,18	1050941,90	-70,5	366,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,3	23,3	-71,7	23,8	-70,5	24,2	159,1	-2,6	366,1	87,6	22,2	-71,7	22,2	9,7	22,2	158,1	-2,5	154,1	87,6	25,0	-71,7	25,7	-70,5	25,9	158,1	-2,5	422,4	81,1	49,9	-67,8	51,8	-179,5	0,0	149,3	-2,5	0,0	86,3	12,3	-71,7	14,3	178,9	28,6	157,0	-2,6	248,4	88,3	23,3	-71,7	23,8	-70,5	24,2	159,1	-2,6	366,1	
741,0	1	740,0	1	741,0	23,6	156,5	-2,6	2000	NaN	NaN	C	37616	73,3	71,3	56	59,3552653	24,7120429	6619932,18	1050941,70	84,4	356,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,3	23,3	-70,2	23,5	84,4	23,6	156,5	-2,6	356,7	86,2	22,2	-70,2	22,2	7,3	22,2	156,4	-2,4	152,6	86,2	24,8	-70,1	25,0	83,0	25,3	156,4	-2,4	405,6	81,7	49,3	-65,7	51,2	-179,3	0,0	147,7	-2,4	0,0	86,2	12,4	-70,2	14,1	179,4	28,0	156,4	-2,6	246,0	86,3	23,3	-70,2	23,5	84,4	23,6	156,5	-2,6	356,7	
742,0	1	741,0	1	742,0	23,5	160,3	-2,5	2000	NaN	NaN	C	37665	73,3	71,3	56	59,3552567	24,7120368	6619931,18	1050941,49	-72,1	340,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,1	22,5	-72,2	23,3	-72,1	23,5	160,3	-2,5	340,8	88,1	22,0	-72,2	22,0	7,3	22,0	159,7	-2,4	155,8	86,9	23,4	-72,2	24,5	-69,6	25,0	159,1	-2,4	374,9	82,1	48,1	-68,3	50,8	-179,3	0,0	149,1	-2,4	0,0	85,5	12,0	-72,2	14,2	179,8	26,8	159,1	-2,5	240,5	88,1	22,5	-72,2	23,3	-72,1	23,5	160,3	-2,5	340,8	
743,0	1	742,0	1	743,0	22,8	159,7	-2,4	2000	NaN	NaN	C	37715	73,3	71,3	56	59,3552482	24,7120307	6619930,18	1050941,29	-69,5	328,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,9	22,3	-70,8	22,7	-69,5	22,8	159,7	-2,4	328,9	86,8	21,7	-70,8	21,7	10,2	21,7	158,5	-2,3	150,7	86,8	23,0	-70,8	23,9	-69,5	23,9	158,5	-2,3	362,3	83,4	47,8	-66,9	50,5	-179,5	0,0	151,7	-2,3	0,0	86,3	11,8	-70,9	14,0	179,6	26,7	158,3	-2,4	239,5	88,9	22,3	-70,8	22,7	-69,5	22,8	159,7	-2,4	328,9	
744,0	1	743,0	1	744,0	23,1	158,9	-2,4	2000	NaN	NaN	C	37764	73,3	71,3	56	59,3552396	24,7120246	6619929,19	1050941,08	85,0	336,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,4	22,8	-72,1	22,6	85,0	23,1	158,9	-2,4	336,1	86,9	22,1	-70,9	22,1	10,2	22,1	157,0	-2,3	152,0	86,9	23,6	-70,9	23,9	84,9	23,9	157,0	-2,3	364,5	82,8	48,6	-67,6	50,2	-179,4	0,0	149,8	-2,3	0,0	86,9	12,4	-70,9	14,0	177,8	26,5	157,2	-2,4	241,4	87,4	22,8	-72,1	22,6	85,0	23,1	158,9	-2,4	336,1	
745,0	1	744,0	1	745,0	23,0	159,0	-2,4	2000	NaN	NaN	C	37806	73,2	71,3	56	59,3552323	24,7120194	6619928,34	1050940,91	6,4	334,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,2	22,9	-71,8	22,8	6,4	23,0	159,0	-2,4	334,6	84,9	22,2	-71,5	22,2	5,2	22,2	157,6	-2,3	148,3	84,9	23,4	-71,5	23,6	6,0	23,9	157,6	-2,3	357,9	80,4	48,4	-66,8	50,0	-179,7	0,0	148,7	-2,3	0,0	84,2	12,2	-71,8	14,1	179,3	26,8	157,6	-2,4	241,6	86,2	22,9	-71,8	22,8	6,4	23,0	159,0	-2,4	334,6	
746,0	1	745,0	1	746,0	23,7	159,6	-2,4	2000	NaN	NaN	C	37863	73,2	71,3	56	59,3552225	24,7120124	6619927,20	1050940,67	7,7	343,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,4	23,3	-71,7	23,2	7,7	23,7	159,6	-2,4	343,1	87,0	22,3	-71,1	22,3	9,9	22,3	157,8	-2,3	155,9	87,0	24,4	-70,8	24,6	8,4	24,8	157,3	-2,3	385,9	82,8	49,1	-67,6	51,0	-179,2	0,0	150,3	-2,3	0,0	87,0	12,4	-71,4	14,2	179,3	27,6	158,4	-2,4	249,3	87,4	23,3	-71,7	23,2	7,7	23,7	159,6	-2,4	343,1	
747,0	1	746,0	1	747,0	24,0	158,3	-2,5	2000	NaN	NaN	C	37912	73,2	71,3	56	59,3552140	24,7120063	6619926,20	1050940,47	88,2	356,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,2	24,0	-72,1	23,9	88,2	24,0	158,3	-2,5	356,4	86,9	22,9	-72,1	22,9	10,2	22,9	157,7	-2,4	159,0	86,9	25,5	-72,1	25,2	86,2	25,5	157,7	-2,4	409,0	83,4	49,9	-66,3	51,5	-179,4	0,0	149,1	-2,4	0,0	86,2	12,7	-72,1	14,7	179,4	28,8	157,1	-2,5	256,3	88,2	24,0	-72,1	23,9	88,2	24,0	158,3	-2,5	356,4	
748,0	1	747,0	1	748,0	24,9	159,0	-2,5	2000	NaN	NaN	C	37961	73,2	71,3	56	59,3552055	24,7120002	6619925,21	1050940,26	-69,6	362,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,4	23,8	-71,6	24,8	-69,6	24,9	159,0	-2,5	362,6	87,4	23,6	-71,4	23,6	11,4	23,6	157,6	-2,4	168,9	87,4	24,4	-71,4	25,9	-68,9	25,9	157,6	-2,4	392,4	82,6	49,2	-66,4	51,8	-179,3	0,0	149,5	-2,4	0,0	86,9	12,7	-71,6	15,0	179,4	28,7	159,0	-2,5	253,5	87,4	23,8	-71,6	24,8	-69,6	24,9	159,0	-2,5	362,6	
749,0	1	748,0	1	749,0	25,3	157,5	-2,5	2000	NaN	NaN	C	38010	73,1	71,3	56	59,3551982	24,7119950	6619924,36	1050940,08	-70,9	371,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,7	23,5	-70,9	25,3	-70,9	25,3	157,5	-2,5	371,1	86,7	23,6	-70,2	23,6	9,0	23,6	156,3	-2,2	165,8	86,2	24,5	-70,2	26,5	-70,2	26,5	156,2	-2,2	398,9	80,0	49,1	-67,6	52,4	-179,4	0,0	147,5	-2,2	0,0	86,2	11,9	-70,9	15,6	179,2	29,1	157,5	-2,5	259,6	86,7	23,5	-70,9	25,3	-70,9	25,3	157,5	-2,5	371,1	
750,0	1	749,0	1	750,0	26,0	160,6	-2,6	2000	NaN	NaN	C	38066	73,1	71,3	56	59,3551885	24,7119880	6619923,23	1050939,85	-71,4	362,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,1	23,5	-71,4	26,0	-71,4	26,0	160,6	-2,6	362,2	87,4	24,0	-70,8	24,0	5,2	24,0	159,0	-2,3	167,2	86,7	24,5	-71,4	27,1	-71,4	27,1	159,3	-2,3	392,5	81,0	49,0	-68,6	52,8	-179,6	0,0	150,2	-2,3	0,0	86,5	12,3	-71,4	16,4	179,1	29,4	159,0	-2,6	265,0	87,1	23,5	-71,4	26,0	-71,4	26,0	160,6	-2,6	362,2	
751,0	1	750,0	1	751,0	25,0	157,5	-2,7	2000	NaN	NaN	C	38115	73,1	71,3	56	59,3551799	24,7119819	6619922,23	1050939,64	-71,5	366,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,7	23,8	-71,5	25,0	-71,5	25,0	157,5	-2,7	366,8	86,7	24,1	-71,5	24,1	3,1	24,1	157,5	-2,4	168,8	86,1	24,3	-71,5	26,0	-71,5	26,0	157,5	-2,4	400,3	80,0	49,1	-67,6	52,3	-179,4	0,0	146,9	-2,4	0,0	84,6	12,3	-71,5	15,4	179,3	28,8	156,8	-2,7	260,5	86,7	23,8	-71,5	25,0	-71,5	25,0	157,5	-2,7	366,8	
752,0	1	751,0	1	752,0	24,8	157,9	-2,7	2000	NaN	NaN	C	38157	73,0	71,3	56	59,3551727	24,7119767	6619921,39	1050939,47	-70,6	357,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,5	23,4	-71,5	24,6	-70,6	24,8	157,9	-2,7	357,7	86,5	23,0	-71,5	23,0	6,4	23,0	157,9	-2,5	158,9	85,4	25,1	-71,4	26,4	-70,6	26,4	156,3	-2,5	413,6	80,7	49,8	-68,2	52,0	-179,4	0,0	148,5	-2,5	0,0	84,7	12,3	-71,5	15,2	179,4	29,4	155,6	-2,7	259,1	86,5	23,4	-71,5	24,6	-70,6	24,8	157,9	-2,7	357,7	
753,0	1	752,0	1	753,0	24,9	160,9	-2,6	2000	NaN	NaN	C	38206	73,0	71,3	56	59,3551642	24,7119706	6619920,39	1050939,26	-74,1	365,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,6	23,6	-74,1	24,9	-74,1	24,9	160,9	-2,6	365,7	86,8	22,7	-73,5	22,7	4,9	22,7	160,2	-2,4	163,4	85,4	26,1	-73,5	27,0	-73,5	27,0	158,8	-2,4	439,6	79,3	50,6	-70,3	52,5	-179,3	0,0	150,7	-2,4	0,0	85,4	12,4	-74,1	15,5	179,4	29,9	160,4	-2,6	260,4	87,6	23,6	-74,1	24,9	-74,1	24,9	160,9	-2,6	365,7	
754,0	1	753,0	1	754,0	25,0	157,4	-2,6	2000	NaN	NaN	C	38255	73,0	71,3	56	59,3551557	24,7119645	6619919,40	1050939,05	-74,0	364,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,4	23,4	-74,1	24,7	-74,0	25,0	157,4	-2,6	364,8	85,4	22,9	-71,5	22,9	5,5	22,9	156,9	-2,3	155,2	85,4	24,9	-71,5	26,8	-71,5	27,0	156,9	-2,3	428,9	80,0	49,8	-69,5	52,6	-179,5	0,0	148,8	-2,3	0,0	84,7	12,0	-71,5	15,1	179,2	29,3	156,9	-2,6	256,6	85,4	23,4	-74,1	24,7	-74,0	25,0	157,4	-2,6	364,8	
755,0	1	754,0	1	755,0	25,5	159,8	-2,4	2000	NaN	NaN	C	38310	72,9	71,3	56	59,3551471	24,7119584	6619918,41	1050938,85	-73,1	365,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,3	23,5	-73,4	25,5	-73,1	25,5	159,8	-2,4	365,1	85,7	23,0	-73,4	23,0	4,6	23,0	158,9	-2,2	163,4	85,7	24,9	-73,4	27,1	-72,8	27,1	158,9	-2,2	412,6	80,0	49,8	-70,1	53,3	-179,4	0,0	148,4	-2,2	0,0	85,7	12,2	-73,4	15,7	179,1	29,7	158,4	-2,4	263,7	86,3	23,5	-73,4	25,5	-73,1	25,5	159,8	-2,4	365,1	
756,0	1	755,0	1	756,0	26,0	158,1	-2,4	2000	NaN	NaN	C	38359	72,9	71,3	56	59,3551387	24,7119524	6619917,42	1050938,65	-74,0	371,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,6	23,8	-74,0	26,0	-74,0	26,0	158,1	-2,4	371,5	84,6	23,1	-73,3	23,1	4,9	23,1	157,5	-2,1	157,1	84,6	25,7	-74,0	27,9	-74,0	27,9	158,1	-2,1	428,3	79,4	50,9	-70,3	54,2	-179,9	0,0	149,4	-2,1	0,0	84,6	12,7	-74,0	16,0	179,4	30,4	158,1	-2,4	266,2	84,6	23,8	-74,0	26,0	-74,0	26,0	158,1	-2,4	371,5	
757,0	1	756,0	1	757,0	26,1	159,3	-2,3	2000	NaN	NaN	C	38408	72,8	71,3	56	59,3551302	24,7119463	6619916,43	1050938,44	-72,9	378,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,6	24,7	-73,3	26,1	-72,9	26,1	159,3	-2,3	378,9	86,6	24,1	-72,2	24,1	0,2	24,1	158,8	-2,1	167,0	86,6	26,0	-72,6	27,7	-72,6	27,7	158,9	-2,1	437,0	81,2	51,3	-69,5	54,1	-179,9	0,0	150,8	-2,1	0,0	84,7	12,6	-73,3	16,1	179,1	30,9	158,7	-2,3	267,8	86,6	24,7	-73,3	26,1	-72,9	26,1	159,3	-2,3	378,9	
758,0	1	757,0	1	758,0	26,6	159,4	-2,3	2000	NaN	NaN	C	38456	72,8	71,3	56	59,3551217	24,7119403	6619915,45	1050938,24	-75,3	394,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,0	25,3	-75,3	26,6	-75,3	26,6	159,4	-2,3	394,9	84,0	24,0	-74,1	24,0	3,7	24,0	158,1	-2,2	170,3	84,0	27,5	-74,1	28,7	-74,1	28,7	158,1	-2,2	462,4	79,9	52,6	-70,1	54,7	-179,7	0,0	149,5	-2,2	0,0	83,3	13,0	-75,3	16,2	179,4	31,6	158,1	-2,3	278,3	84,0	25,3	-75,3	26,6	-75,3	26,6	159,4	-2,3	394,9	
759,0	1	758,0	1	759,0	26,6	158,1	-2,2	2000	NaN	NaN	C	38505	72,8	71,3	56	59,3551132	24,7119342	6619914,46	1050938,04	-73,4	384,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,3	25,1	-73,4	26,4	-73,4	26,6	158,1	-2,2	384,4	84,1	23,9	-72,1	23,9	3,7	23,9	156,1	-2,1	160,2	84,1	27,6	-72,1	28,8	-72,1	28,8	156,1	-2,1	465,8	78,7	52,6	-70,1	55,2	-179,7	0,0	148,6	-2,1	0,0	83,5	13,3	-73,4	16,0	179,0	31,7	156,7	-2,2	278,4	85,3	25,1	-73,4	26,4	-73,4	26,6	158,1	-2,2	384,4	
760,0	1	759,0	1	760,0	27,0	159,2	-2,2	2000	NaN	NaN	C	38546	72,7	71,3	56	59,3551059	24,7119290	6619913,61	1050937,86	-73,7	399,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,0	25,2	-73,7	27,0	-73,7	27,0	159,2	-2,2	399,5	85,0	24,1	-73,0	24,1	4,6	24,1	158,7	-2,0	167,0	84,0	27,3	-73,0	28,9	-73,0	28,9	157,3	-2,0	469,3	79,6	52,4	-70,1	54,8	-179,5	0,0	149,7	-2,0	0,0	84,0	13,0	-73,3	16,6	179,0	32,1	157,3	-2,2	275,5	86,0	25,2	-73,7	27,0	-73,7	27,0	159,2	-2,2	399,5	
761,0	1	760,0	1	761,0	25,9	158,4	-2,1	2000	NaN	NaN	C	38602	72,7	71,3	56	59,3550974	24,7119230	6619912,62	1050937,66	-73,4	379,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,0	24,7	-74,0	25,9	-73,4	25,9	158,4	-2,1	379,7	84,0	23,6	-72,4	23,6	1,7	23,6	156,0	-1,9	159,9	83,6	27,0	-72,7	28,3	-72,7	28,3	156,3	-1,9	463,9	79,3	52,2	-70,2	54,6	-179,7	0,0	149,1	-1,9	0,0	83,3	12,8	-73,4	15,9	179,0	31,2	157,0	-2,1	270,9	84,0	24,7	-74,0	25,9	-73,4	25,9	158,4	-2,1	379,7	
762,0	1	761,0	1	762,0	25,6	158,1	-2,2	2000	NaN	NaN	C	38657	72,7	71,3	56	59,3550878	24,7119161	6619911,49	1050937,43	-72,5	388,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,3	24,9	-74,1	25,2	-72,5	25,6	158,1	-2,2	388,1	83,8	23,4	-74,1	23,4	5,5	23,4	157,3	-2,0	161,9	83,6	27,0	-74,1	27,7	-72,2	27,9	157,7	-2,0	458,0	79,3	52,3	-71,3	53,7	-179,5	0,0	150,6	-2,0	0,0	83,0	13,1	-74,1	15,1	179,2	30,4	156,4	-2,2	267,6	84,3	24,9	-74,1	25,2	-72,5	25,6	158,1	-2,2	388,1	
763,0	1	762,0	1	763,0	24,5	158,9	-2,3	2000	NaN	NaN	C	38705	72,7	71,3	56	59,3550793	24,7119101	6619910,51	1050937,23	-73,6	375,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,8	24,1	-75,4	24,5	-73,6	24,5	158,9	-2,3	375,5	82,8	22,7	-74,1	22,7	5,5	22,7	158,1	-2,1	162,7	82,8	25,6	-74,1	26,2	-73,6	26,2	158,1	-2,1	432,8	79,8	50,8	-69,5	52,1	-179,5	0,0	150,1	-2,1	0,0	82,8	12,4	-74,1	14,5	179,2	29,0	158,1	-2,3	258,3	82,8	24,1	-75,4	24,5	-73,6	24,5	158,9	-2,3	375,5	
764,0	1	763,0	1	764,0	24,1	158,5	-2,3	2000	NaN	NaN	C	38747	72,7	71,3	56	59,3550720	24,7119049	6619909,66	1050937,05	-73,0	358,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,4	23,4	-74,1	24,0	-73,0	24,1	158,5	-2,3	358,0	83,7	22,5	-74,0	22,5	6,4	22,5	157,4	-2,2	156,4	83,1	25,1	-74,0	25,5	-73,0	25,5	156,8	-2,2	400,2	80,3	50,2	-68,8	51,8	-179,5	0,0	148,5	-2,2	0,0	83,1	12,7	-74,1	14,2	178,3	27,5	156,8	-2,3	254,0	85,4	23,4	-74,1	24,0	-73,0	24,1	158,5	-2,3	358,0	
765,0	1	764,0	1	765,0	24,8	157,6	-2,4	2000	NaN	NaN	C	38802	72,6	71,3	56	59,3550635	24,7118989	6619908,67	1050936,85	6,0	368,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,1	24,3	-73,4	24,5	6,0	24,8	157,6	-2,4	368,4	84,1	22,8	-73,1	22,8	5,2	22,8	156,9	-2,2	155,9	84,1	26,3	-73,1	26,3	5,3	26,7	156,9	-2,2	431,8	79,1	51,3	-68,9	52,3	-179,5	0,0	147,4	-2,2	0,0	84,1	13,1	-73,3	14,5	179,3	28,4	156,9	-2,4	260,7	84,1	24,3	-73,4	24,5	6,0	24,8	157,6	-2,4	368,4	
