ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00898_felt1___20260313-145521.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145521

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:55:21
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 898
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 898,730734351469
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 898	: 1	: 	: 1	: 1	: -1	: 899

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
710,0	1	709,0	1	710,0	23,6	156,7	-2,2	2000	NaN	NaN	C	36673	73,5	71,6	56	59,3555293	24,7122331	6619962,95	1050948,14	84,8	354,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,8	23,6	-72,5	22,1	84,8	23,6	156,7	-2,2	354,7	84,7	21,7	-72,5	21,7	2,6	21,7	156,7	-2,2	154,1	84,7	25,0	-72,5	23,4	84,7	25,0	156,7	-2,2	394,7	79,2	49,9	-68,7	49,9	-179,8	0,0	148,1	-2,2	0,0	84,7	12,2	-72,5	13,0	179,0	26,9	156,7	-2,2	244,3	84,8	23,6	-72,5	22,1	84,8	23,6	156,7	-2,2	354,7	
711,0	1	710,0	1	711,0	23,7	157,4	-2,2	2000	NaN	NaN	C	36722	73,5	71,6	56	59,3555219	24,7122280	6619962,10	1050947,97	85,5	344,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,7	23,7	-71,4	22,3	85,5	23,7	157,4	-2,2	344,5	86,2	21,6	-71,4	21,6	4,3	21,6	157,4	-2,1	151,9	86,7	24,7	-70,8	23,6	85,5	24,7	157,4	-2,1	391,0	80,6	49,4	-68,6	50,2	-179,4	0,0	149,2	-2,1	0,0	85,4	12,5	-71,4	13,6	178,7	27,6	156,9	-2,2	244,1	86,7	23,7	-71,4	22,3	85,5	23,7	157,4	-2,2	344,5	
712,0	1	711,0	1	712,0	23,3	159,7	-2,4	2000	NaN	NaN	C	36778	73,5	71,6	56	59,3555121	24,7122210	6619960,96	1050947,73	87,4	344,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,4	23,3	-72,0	22,3	87,4	23,3	159,7	-2,4	344,4	86,8	21,5	-72,0	21,5	1,7	21,5	159,1	-2,3	152,8	86,8	24,7	-71,7	23,9	86,8	24,7	158,8	-2,3	394,5	81,3	49,5	-66,5	50,1	-179,8	0,0	148,2	-2,3	0,0	86,4	12,2	-72,4	13,5	178,5	27,4	159,4	-2,4	247,9	87,4	23,3	-72,0	22,3	87,4	23,3	159,7	-2,4	344,4	
713,0	1	712,0	1	713,0	24,4	160,1	-2,5	2000	NaN	NaN	C	36827	73,5	71,6	56	59,3555035	24,7122149	6619959,95	1050947,53	86,1	363,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,0	24,1	-72,6	23,5	86,1	24,4	160,1	-2,5	363,9	88,0	22,7	-72,0	22,7	3,2	22,7	160,0	-2,3	162,2	88,0	25,5	-72,0	26,0	86,1	26,1	160,0	-2,3	411,8	83,3	49,8	-68,6	52,3	-179,8	0,0	150,8	-2,3	0,0	87,5	12,3	-72,6	14,4	179,0	29,1	160,6	-2,5	254,5	88,0	24,1	-72,6	23,5	86,1	24,4	160,1	-2,5	363,9	
714,0	1	713,0	1	714,0	24,5	161,2	-2,5	2000	NaN	NaN	C	36870	73,5	71,6	56	59,3554962	24,7122097	6619959,10	1050947,35	90,2	362,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,2	24,5	-71,3	23,2	90,2	24,5	161,2	-2,5	362,6	89,2	22,5	-71,3	22,5	3,8	22,5	161,1	-2,4	161,5	89,2	25,8	-71,3	24,5	89,2	25,8	161,1	-2,4	409,1	84,4	50,0	-67,3	51,1	-179,5	0,0	151,7	-2,4	0,0	89,2	12,5	-71,3	13,9	179,2	28,6	161,1	-2,5	244,5	90,2	24,5	-71,3	23,2	90,2	24,5	161,2	-2,5	362,6	
715,0	1	714,0	1	715,0	23,9	159,3	-2,6	2000	NaN	NaN	C	36919	73,5	71,6	56	59,3554877	24,7122036	6619958,10	1050947,15	-71,3	346,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,0	23,1	-71,9	23,5	-71,3	23,9	159,3	-2,6	346,0	88,0	21,7	-70,0	21,7	-0,9	21,7	158,0	-2,4	147,9	88,0	24,6	-70,7	26,0	-70,7	26,0	157,8	-2,4	414,2	82,6	48,9	-67,4	52,6	-179,5	0,0	149,3	-2,4	0,0	88,0	11,6	-70,7	14,7	179,0	29,0	157,8	-2,6	248,0	88,0	23,1	-71,9	23,5	-71,3	23,9	159,3	-2,6	346,0	
716,0	1	715,0	1	716,0	25,1	163,3	-2,6	2000	NaN	NaN	C	36975	73,5	71,6	56	59,3554779	24,7121967	6619956,97	1050946,92	-74,3	363,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,4	23,2	-74,3	25,1	-74,3	25,1	163,3	-2,6	363,6	89,4	22,6	-73,0	22,6	0,2	22,6	162,6	-2,3	164,5	89,0	25,0	-73,0	27,3	-73,0	27,3	162,6	-2,3	432,9	83,9	49,7	-69,0	53,1	-179,6	0,0	152,8	-2,3	0,0	88,7	11,5	-73,6	15,6	179,4	30,6	162,3	-2,6	255,2	89,4	23,2	-74,3	25,1	-74,3	25,1	163,3	-2,6	363,6	
717,0	1	716,0	1	717,0	24,8	160,7	-2,7	2000	NaN	NaN	C	37025	73,5	71,6	56	59,3554693	24,7121907	6619955,97	1050946,72	-69,4	360,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,7	23,4	-72,0	24,3	-69,4	24,8	160,7	-2,7	360,0	88,7	22,1	-71,4	22,1	1,4	22,1	160,1	-2,4	149,2	88,7	25,8	-71,4	26,9	-69,4	27,1	160,1	-2,4	430,2	82,6	50,0	-67,4	52,8	-179,6	0,0	150,5	-2,4	0,0	88,7	12,0	-71,4	15,3	178,9	30,4	159,2	-2,7	256,9	88,7	23,4	-72,0	24,3	-69,4	24,8	160,7	-2,7	360,0	
718,0	1	717,0	1	718,0	24,2	160,2	-2,8	2000	NaN	NaN	C	37074	73,5	71,6	56	59,3554607	24,7121846	6619954,97	1050946,51	-70,0	353,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,2	23,3	-70,7	24,1	-70,0	24,2	160,2	-2,8	353,0	90,2	21,9	-70,0	21,9	2,0	21,9	159,5	-2,5	153,8	90,0	25,6	-70,7	26,2	-70,0	26,2	159,5	-2,5	421,7	84,6	49,4	-68,0	52,1	-179,7	0,0	151,9	-2,5	0,0	90,0	12,2	-71,2	14,9	179,3	29,5	160,2	-2,8	252,8	90,2	23,3	-70,7	24,1	-70,0	24,2	160,2	-2,8	353,0	
719,0	1	718,0	1	719,0	23,5	160,7	-2,7	2000	NaN	NaN	C	37116	73,5	71,6	56	59,3554534	24,7121794	6619954,12	1050946,34	-70,7	342,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	23,1	-71,0	23,3	-70,7	23,5	160,7	-2,7	342,5	87,0	21,1	-71,0	21,1	-1,5	21,1	158,7	-2,5	145,0	87,0	25,2	-71,0	25,8	-70,7	25,8	158,7	-2,5	415,0	82,9	49,7	-67,3	52,0	-179,8	0,0	150,6	-2,5	0,0	87,0	12,0	-71,0	14,7	179,2	28,8	158,7	-2,7	248,5	88,8	23,1	-71,0	23,3	-70,7	23,5	160,7	-2,7	342,5	
720,0	1	719,0	1	720,0	23,9	160,8	-2,7	2000	NaN	NaN	C	37166	73,5	71,6	56	59,3554448	24,7121731	6619953,11	1050946,12	86,2	358,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,4	23,9	-70,0	23,5	86,2	23,9	160,8	-2,7	358,3	86,2	21,3	-68,9	21,3	1,4	21,3	157,2	-2,5	140,0	86,2	26,9	-68,6	26,5	84,6	27,2	156,5	-2,5	448,7	81,9	51,7	-65,5	52,4	-179,4	0,0	148,9	-2,5	0,0	86,2	12,5	-68,9	14,3	179,4	30,3	157,2	-2,7	257,3	89,4	23,9	-70,0	23,5	86,2	23,9	160,8	-2,7	358,3	
721,0	1	720,0	1	721,0	24,7	160,2	-2,7	2000	NaN	NaN	C	37216	73,4	71,6	56	59,3554363	24,7121670	6619952,12	1050945,92	-70,9	361,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	23,8	-71,4	24,7	-70,9	24,7	160,2	-2,7	361,5	88,7	21,9	-69,5	21,9	-0,4	21,9	157,7	-2,6	145,4	88,7	26,6	-69,5	27,9	-69,5	27,9	157,7	-2,6	467,6	82,6	51,2	-67,4	53,9	-179,6	0,0	148,8	-2,6	0,0	87,4	12,3	-70,1	15,5	179,2	31,0	157,5	-2,7	264,2	88,8	23,8	-71,4	24,7	-70,9	24,7	160,2	-2,7	361,5	
722,0	1	721,0	1	722,0	25,4	160,0	-2,7	2000	NaN	NaN	C	37265	73,4	71,6	56	59,3554277	24,7121609	6619951,12	1050945,71	-71,5	382,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,1	24,4	-71,5	25,4	-71,5	25,4	160,0	-2,7	382,1	90,0	22,7	-70,8	22,7	2,6	22,7	159,4	-2,5	163,2	89,3	26,6	-70,8	28,2	-70,8	28,2	159,4	-2,5	464,8	83,3	50,7	-66,2	54,5	-179,6	0,0	149,4	-2,5	0,0	86,6	12,3	-71,3	15,4	179,2	31,3	157,0	-2,7	264,1	90,1	24,4	-71,5	25,4	-71,5	25,4	160,0	-2,7	382,1	
723,0	1	722,0	1	723,0	25,2	162,6	-2,7	2000	NaN	NaN	C	37315	73,5	71,6	56	59,3554203	24,7121556	6619950,26	1050945,54	-72,0	371,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,6	23,6	-72,6	25,2	-72,0	25,2	162,6	-2,7	371,1	90,0	22,2	-72,1	22,2	0,2	22,2	162,0	-2,4	159,2	89,4	25,8	-72,1	27,5	-72,1	27,5	162,0	-2,4	459,6	82,6	49,8	-67,4	53,2	-179,7	0,0	150,0	-2,4	0,0	89,4	12,0	-72,1	15,4	179,1	31,0	162,0	-2,7	260,4	90,6	23,6	-72,6	25,2	-72,0	25,2	162,6	-2,7	371,1	
724,0	1	723,0	1	724,0	24,0	162,0	-2,5	2000	NaN	NaN	C	37365	73,5	71,6	56	59,3554118	24,7121496	6619949,26	1050945,34	-72,7	355,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,7	23,5	-73,3	24,0	-72,7	24,0	162,0	-2,5	355,4	86,9	22,1	-72,7	22,1	4,9	22,1	160,0	-2,4	148,1	86,9	25,6	-72,7	25,8	-72,7	25,8	160,0	-2,4	431,9	83,3	49,9	-68,6	51,7	-179,8	0,0	152,1	-2,4	0,0	86,7	12,1	-72,8	14,9	176,8	29,1	160,1	-2,5	254,1	88,7	23,5	-73,3	24,0	-72,7	24,0	162,0	-2,5	355,4	
725,0	1	724,0	1	725,0	23,8	160,9	-2,5	2000	NaN	NaN	C	37415	73,4	71,6	56	59,3554032	24,7121435	6619948,27	1050945,13	-72,1	352,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,7	23,0	-72,7	23,8	-72,1	23,8	160,9	-2,5	352,5	88,1	21,7	-72,7	21,7	1,4	21,7	160,7	-2,4	151,4	88,1	24,7	-72,7	25,8	-72,1	25,8	160,6	-2,4	419,3	83,2	49,0	-67,4	51,7	-179,3	0,0	150,6	-2,4	0,0	88,0	12,0	-72,7	14,2	179,3	27,8	160,7	-2,5	252,5	88,7	23,0	-72,7	23,8	-72,1	23,8	160,9	-2,5	352,5	
726,0	1	725,0	1	726,0	23,6	163,5	-2,6	2000	NaN	NaN	C	37464	73,4	71,6	56	59,3553947	24,7121374	6619947,27	1050944,92	-72,8	345,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,9	22,4	-73,4	23,6	-72,8	23,6	163,5	-2,6	345,8	90,9	21,5	-72,8	21,5	7,2	21,5	163,7	-2,5	150,2	89,4	24,2	-72,8	25,5	-70,9	25,5	162,7	-2,5	403,8	83,8	48,9	-68,1	51,5	-179,6	0,0	151,9	-2,5	0,0	89,4	11,8	-72,8	14,5	179,3	27,6	162,1	-2,6	245,9	90,9	22,4	-73,4	23,6	-72,8	23,6	163,5	-2,6	345,8	
727,0	1	726,0	1	727,0	23,6	162,1	-2,5	2000	NaN	NaN	C	37507	73,4	71,6	56	59,3553873	24,7121321	6619946,42	1050944,75	87,7	349,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,5	23,4	-74,1	23,3	87,7	23,6	162,1	-2,5	349,3	88,0	21,6	-72,4	21,6	4,9	21,6	161,2	-2,4	144,5	88,0	25,3	-72,4	26,0	7,7	26,0	161,2	-2,4	422,4	83,9	49,5	-67,9	52,1	-179,4	0,0	152,5	-2,4	0,0	88,0	12,5	-73,7	14,3	178,7	28,2	161,2	-2,5	248,2	88,5	23,4	-74,1	23,3	87,7	23,6	162,1	-2,5	349,3	
728,0	1	727,0	1	728,0	24,0	160,8	-2,5	2000	NaN	NaN	C	37557	73,4	71,6	56	59,3553788	24,7121260	6619945,42	1050944,54	-70,8	357,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,7	23,9	-72,1	23,6	-70,8	24,0	160,8	-2,5	357,5	87,3	21,9	-72,1	21,9	4,9	21,9	159,5	-2,4	146,0	87,4	25,8	-72,1	26,1	-70,8	26,4	159,5	-2,4	427,6	83,9	50,3	-68,8	52,5	-179,4	0,0	151,3	-2,4	0,0	87,3	12,8	-72,1	14,5	179,6	28,7	159,1	-2,5	253,2	88,7	23,9	-72,1	23,6	-70,8	24,0	160,8	-2,5	357,5	
729,0	1	728,0	1	729,0	24,7	160,3	-2,4	2000	NaN	NaN	C	37614	73,4	71,6	56	59,3553690	24,7121189	6619944,28	1050944,30	-71,1	363,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,1	24,3	-72,1	24,5	-71,1	24,7	160,3	-2,4	363,6	88,0	22,8	-71,7	22,8	3,5	22,8	159,7	-2,2	157,3	88,0	25,7	-71,7	26,1	-70,8	26,1	159,7	-2,2	411,8	83,0	50,0	-68,5	52,3	-179,4	0,0	150,2	-2,2	0,0	87,7	12,9	-71,8	15,0	179,0	28,7	159,8	-2,4	258,9	88,1	24,3	-72,1	24,5	-71,1	24,7	160,3	-2,4	363,6	
730,0	1	729,0	1	730,0	24,7	161,8	-2,4	2000	NaN	NaN	C	37657	73,4	71,6	56	59,3553617	24,7121136	6619943,43	1050944,12	-74,0	357,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,7	23,7	-74,0	24,7	-74,0	24,7	161,8	-2,4	357,6	87,7	23,1	-74,0	23,1	3,4	23,1	161,8	-2,3	162,2	87,1	25,0	-74,0	26,3	-74,0	26,3	161,1	-2,3	401,2	80,6	49,4	-68,5	52,1	-179,4	0,0	148,5	-2,3	0,0	87,1	12,7	-74,0	15,3	176,8	28,2	161,1	-2,4	257,9	87,7	23,7	-74,0	24,7	-74,0	24,7	161,8	-2,4	357,6	
731,0	1	730,0	1	731,0	23,6	160,2	-2,4	2000	NaN	NaN	C	37707	73,4	71,6	56	59,3553531	24,7121075	6619942,43	1050943,91	-73,0	348,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,6	23,3	-73,5	23,5	-73,0	23,6	160,2	-2,4	348,7	86,6	22,1	-73,5	22,1	3,1	22,1	159,5	-2,3	153,4	86,6	24,8	-73,5	25,3	-70,9	25,3	160,2	-2,3	396,5	82,5	49,6	-68,3	51,3	-179,4	0,0	150,0	-2,3	0,0	86,5	12,5	-73,5	14,6	176,9	27,6	160,1	-2,4	251,2	86,6	23,3	-73,5	23,5	-73,0	23,6	160,2	-2,4	348,7	
732,0	1	731,0	1	732,0	23,8	158,7	-2,5	2000	NaN	NaN	C	37751	73,4	71,6	56	59,3553458	24,7121022	6619941,57	1050943,74	83,7	352,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,6	23,6	-73,5	23,1	83,7	23,8	158,7	-2,5	352,5	84,0	21,9	-73,2	21,9	3,4	21,9	157,7	-2,4	152,9	84,0	25,1	-73,2	25,1	83,3	25,3	157,7	-2,4	404,0	79,1	50,4	-68,6	51,5	-179,4	0,0	146,7	-2,4	0,0	83,3	12,7	-73,5	14,0	174,7	27,5	156,7	-2,5	252,5	84,6	23,6	-73,5	23,1	83,7	23,8	158,7	-2,5	352,5	
733,0	1	732,0	1	733,0	23,8	158,0	-2,5	2000	NaN	NaN	C	37801	73,3	71,6	56	59,3553372	24,7120961	6619940,58	1050943,53	-72,1	355,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,3	23,3	-72,8	23,7	-72,1	23,8	158,0	-2,5	355,7	84,6	22,4	-72,7	22,4	3,1	22,4	157,4	-2,4	151,4	84,6	25,0	-72,7	25,4	-72,1	25,6	157,4	-2,4	409,3	79,2	50,0	-69,5	51,8	-179,3	0,0	149,3	-2,4	0,0	84,6	12,4	-72,8	14,4	176,1	27,8	157,4	-2,5	254,3	85,3	23,3	-72,8	23,7	-72,1	23,8	158,0	-2,5	355,7	
734,0	1	733,0	1	734,0	24,5	158,4	-2,7	2000	NaN	NaN	C	37858	73,3	71,6	56	59,3553263	24,7120883	6619939,30	1050943,27	-72,7	366,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,3	23,8	-73,7	24,3	-72,7	24,5	158,4	-2,7	366,8	83,7	22,5	-73,3	22,5	5,8	22,5	157,1	-2,6	153,5	83,4	25,6	-73,3	26,0	-72,4	26,3	156,4	-2,6	417,8	79,9	50,8	-69,7	52,1	-179,4	0,0	150,0	-2,6	0,0	83,3	12,9	-73,3	14,3	177,1	28,2	156,3	-2,7	256,8	84,3	23,8	-73,7	24,3	-72,7	24,5	158,4	-2,7	366,8	
735,0	1	734,0	1	735,0	24,1	158,4	-2,6	2000	NaN	NaN	C	37901	73,3	71,6	56	59,3553189	24,7120830	6619938,45	1050943,09	-72,1	360,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,3	23,6	-74,6	23,9	-72,1	24,1	158,4	-2,6	360,7	82,6	22,1	-74,6	22,1	3,4	22,1	156,0	-2,5	151,5	82,6	25,5	-74,3	25,9	-71,8	26,2	156,0	-2,5	423,9	78,9	51,0	-69,4	52,1	-179,8	0,0	148,7	-2,5	0,0	82,6	12,7	-74,6	14,2	176,2	27,8	156,0	-2,6	253,7	84,3	23,6	-74,6	23,9	-72,1	24,1	158,4	-2,6	360,7	
736,0	1	735,0	1	736,0	24,4	158,8	-2,6	2000	NaN	NaN	C	37952	73,3	71,6	56	59,3553104	24,7120768	6619937,45	1050942,88	85,3	363,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,3	24,4	-74,2	23,4	85,3	24,4	158,8	-2,6	363,5	84,6	22,9	-73,6	22,9	3,1	22,9	158,1	-2,5	156,9	84,6	25,9	-73,6	25,4	84,6	25,9	158,1	-2,5	412,8	80,0	51,0	-71,5	51,4	-179,6	0,0	152,0	-2,5	0,0	84,6	13,0	-73,6	14,1	177,1	28,2	158,1	-2,6	256,6	85,3	24,4	-74,2	23,4	85,3	24,4	158,8	-2,6	363,5	
737,0	1	736,0	1	737,0	23,9	160,1	-2,5	2000	NaN	NaN	C	38002	73,2	71,6	56	59,3553019	24,7120707	6619936,46	1050942,67	-76,1	359,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	84,0	23,5	-76,1	23,8	-76,1	23,9	160,1	-2,5	359,9	83,4	22,2	-76,1	22,2	3,7	22,2	160,0	-2,3	158,2	83,4	25,4	-76,1	25,7	-76,1	25,7	159,5	-2,3	415,5	79,2	50,7	-72,1	51,7	-179,4	0,0	153,2	-2,3	0,0	83,4	12,5	-76,1	14,3	179,6	28,0	159,5	-2,5	249,0	84,0	23,5	-76,1	23,8	-76,1	23,9	160,1	-2,5	359,9	
738,0	1	737,0	1	738,0	23,8	158,9	-2,5	2000	NaN	NaN	C	38045	73,2	71,6	56	59,3552946	24,7120654	6619935,60	1050942,49	4,0	345,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,3	23,8	-75,0	23,4	4,0	23,8	158,9	-2,5	345,7	83,3	22,0	-75,0	22,0	2,0	22,0	158,9	-2,4	151,6	83,3	25,0	-75,0	25,4	4,0	25,5	158,9	-2,4	400,1	77,6	50,5	-71,1	51,7	-179,6	0,0	149,6	-2,4	0,0	83,3	13,1	-75,0	14,3	178,4	27,5	158,9	-2,5	249,7	83,3	23,8	-75,0	23,4	4,0	23,8	158,9	-2,5	345,7	
739,0	1	738,0	1	739,0	23,8	158,5	-2,5	2000	NaN	NaN	C	38095	73,1	71,6	56	59,3552860	24,7120593	6619934,61	1050942,28	82,7	349,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,7	23,8	-75,2	23,5	82,7	23,8	158,5	-2,5	349,1	82,7	22,2	-75,2	22,2	3,8	22,2	158,1	-2,4	154,5	82,7	25,2	-75,2	24,9	82,7	25,4	158,1	-2,4	400,0	78,5	50,6	-71,3	50,9	-179,7	0,0	149,8	-2,4	0,0	82,7	13,0	-75,2	13,9	178,7	27,0	157,9	-2,5	248,3	82,7	23,8	-75,2	23,5	82,7	23,8	158,5	-2,5	349,1	
740,0	1	739,0	1	740,0	24,0	160,3	-2,5	2000	NaN	NaN	C	38152	73,1	71,6	56	59,3552763	24,7120523	6619933,47	1050942,05	-75,9	368,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,9	23,8	-76,3	23,9	-75,9	24,0	160,3	-2,5	368,0	82,3	22,3	-76,0	22,3	3,2	22,3	158,2	-2,4	155,4	82,3	25,8	-76,0	25,7	-74,9	26,2	158,2	-2,4	430,9	78,3	51,3	-71,0	52,0	-179,5	0,0	149,6	-2,4	0,0	82,3	12,7	-76,0	13,9	179,3	27,5	158,8	-2,5	253,6	83,9	23,8	-76,3	23,9	-75,9	24,0	160,3	-2,5	368,0	
741,0	1	740,0	1	741,0	23,6	158,6	-2,4	2000	NaN	NaN	C	38202	73,1	71,6	56	59,3552678	24,7120462	6619932,48	1050941,84	-74,7	354,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,0	23,2	-77,2	23,3	-74,7	23,6	158,6	-2,4	354,9	82,0	22,2	-75,3	22,2	1,4	22,2	157,2	-2,4	151,9	82,0	24,7	-75,3	24,7	-72,7	25,1	157,2	-2,4	406,1	78,0	50,3	-72,0	50,9	-179,6	0,0	151,2	-2,4	0,0	82,0	12,7	-75,3	13,8	178,6	26,6	157,2	-2,4	246,1	82,0	23,2	-77,2	23,3	-74,7	23,6	158,6	-2,4	354,9	
