ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99098_felt2___20260313-150110.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-150110

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 15:01:10
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 900
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99098,7448540896
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 93	: 1	: 99098	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
806,0	1	99194,0	1	99193,0	22,3	164,5	-2,7	2000	NaN	NaN	C	36446	78,3	70,6	56	59,3605904	24,7159567	6620553,57	1051075,94	95,4	356,1	False	NaN	167,9	_	54	NaN	_	NaN	NaN	_	NaN	95,4	22,3	-69,7	17,9	95,4	22,3	164,5	-2,7	356,1	89,8	17,8	-69,7	17,8	9,7	17,8	160,3	-2,7	142,4	92,9	25,0	-65,5	21,3	92,9	25,0	158,2	-2,7	452,9	81,2	49,2	-60,7	49,1	-179,3	0,0	141,6	-2,7	0,0	92,6	10,0	-68,7	9,8	179,0	27,4	160,0	-2,7	227,9	95,4	22,3	-69,7	17,9	95,4	22,3	164,5	-2,7	356,1	
807,0	1	99193,0	1	99192,0	22,6	165,3	-2,6	2000	NaN	NaN	C	36494	78,2	70,6	56	59,3605996	24,7159633	6620554,63	1051076,16	94,6	353,3	False	NaN	168,2	_	46	NaN	_	NaN	NaN	_	NaN	94,6	22,6	-69,5	18,8	94,6	22,6	165,3	-2,6	353,3	93,3	18,1	-68,8	18,1	7,3	18,1	163,1	-2,6	144,8	94,0	24,7	-67,4	21,6	94,0	24,7	162,4	-2,6	436,7	82,2	48,5	-61,8	49,0	-179,3	0,0	143,3	-2,6	0,0	93,3	10,0	-68,8	10,4	179,0	27,3	163,1	-2,6	222,6	94,6	22,6	-69,5	18,8	94,6	22,6	165,3	-2,6	353,3	
808,0	1	99192,0	1	99191,0	22,5	167,4	-2,8	2000	NaN	NaN	C	36543	78,2	70,6	56	59,3606087	24,7159699	6620555,70	1051076,38	95,2	360,1	False	NaN	167,6	_	47	NaN	_	NaN	NaN	_	NaN	95,2	22,5	-72,0	18,6	95,2	22,5	167,4	-2,8	360,1	91,2	18,1	-72,0	18,1	1,4	18,1	163,3	-2,7	150,5	94,2	24,3	-68,8	21,3	94,2	24,3	164,0	-2,7	439,7	79,6	49,2	-61,2	49,0	-179,5	0,0	142,1	-2,7	0,0	91,2	9,5	-72,0	10,2	179,6	26,9	163,3	-2,8	226,4	95,2	22,5	-72,0	18,6	95,2	22,5	167,4	-2,8	360,1	
809,0	1	99191,0	1	99190,0	22,4	166,2	-2,8	2000	NaN	NaN	C	36591	78,2	70,6	56	59,3606165	24,7159755	6620556,61	1051076,57	96,8	355,5	False	NaN	167,5	_	56	NaN	_	NaN	NaN	_	NaN	96,8	22,4	-70,8	18,0	96,8	22,4	166,2	-2,8	355,5	94,0	18,2	-70,8	18,2	4,9	18,2	164,4	-2,7	148,4	94,6	24,3	-69,3	20,8	94,6	24,3	164,4	-2,7	425,9	79,5	48,8	-63,1	48,3	-179,5	0,0	140,8	-2,7	0,0	94,0	9,7	-70,8	10,0	179,2	27,5	164,4	-2,8	222,1	96,8	22,4	-70,8	18,0	96,8	22,4	166,2	-2,8	355,5	
810,0	1	99190,0	1	99189,0	23,0	160,5	-2,7	2000	NaN	NaN	C	36632	78,3	70,6	56	59,3606244	24,7159812	6620557,53	1051076,76	91,5	363,3	False	NaN	167,0	_	54	NaN	_	NaN	NaN	_	NaN	91,5	23,0	-70,1	18,6	91,5	23,0	160,5	-2,7	363,3	88,8	18,3	-69,7	18,3	4,4	18,3	158,9	-2,7	138,2	90,9	25,3	-69,7	21,4	90,9	25,3	157,8	-2,7	446,8	80,2	50,1	-60,8	49,0	-179,5	0,0	139,7	-2,7	0,0	88,8	10,3	-70,1	10,3	177,3	27,8	158,9	-2,7	232,7	91,5	23,0	-70,1	18,6	91,5	23,0	160,5	-2,7	363,3	
811,0	1	99189,0	1	99188,0	21,7	165,4	-2,6	2000	NaN	NaN	C	36681	78,2	70,6	56	59,3606335	24,7159878	6620558,59	1051076,99	92,6	358,9	False	NaN	166,4	_	56	NaN	_	NaN	NaN	_	NaN	92,6	21,7	-70,8	19,2	92,6	21,7	165,4	-2,6	358,9	91,9	18,6	-70,8	18,6	7,9	18,6	162,7	-2,6	152,3	92,0	23,6	-70,8	21,4	92,0	23,6	164,7	-2,6	428,2	79,8	48,6	-61,8	48,6	-179,5	0,0	141,0	-2,6	0,0	90,1	9,5	-70,8	10,5	177,2	26,9	162,7	-2,6	228,2	92,6	21,7	-70,8	19,2	92,6	21,7	165,4	-2,6	358,9	
812,0	1	99188,0	1	99187,0	21,8	164,9	-2,7	2000	NaN	NaN	C	36722	78,2	70,6	56	59,3606413	24,7159934	6620559,50	1051077,18	95,4	354,6	False	NaN	166,1	_	65	NaN	_	NaN	NaN	_	NaN	95,4	21,8	-69,9	18,9	95,4	21,8	164,9	-2,7	354,6	93,7	18,2	-69,9	18,2	4,9	18,2	163,2	-2,6	145,0	93,7	24,2	-69,9	21,5	93,7	24,2	163,2	-2,6	437,9	81,9	48,3	-60,5	49,4	-179,4	0,0	141,8	-2,6	0,0	93,7	9,4	-69,9	10,5	179,3	27,2	163,2	-2,7	223,2	95,4	21,8	-69,9	18,9	95,4	21,8	164,9	-2,7	354,6	
813,0	1	99187,0	1	99186,0	21,2	169,8	-2,6	2000	NaN	NaN	C	36771	78,2	70,6	56	59,3606504	24,7160000	6620560,57	1051077,40	98,1	357,9	False	NaN	166,0	_	65	NaN	_	NaN	NaN	_	NaN	98,1	21,2	-71,6	18,7	98,1	21,2	169,8	-2,6	357,9	96,0	18,1	-71,6	18,1	9,6	18,1	166,2	-2,5	155,4	96,1	23,7	-70,9	21,1	96,1	23,7	164,5	-2,5	436,7	78,9	48,0	-62,5	49,1	-179,4	0,0	143,9	-2,5	0,0	95,4	9,2	-71,6	10,2	178,6	26,5	166,2	-2,6	222,4	98,1	21,2	-71,6	18,7	98,1	21,2	169,8	-2,6	357,9	
814,0	1	99186,0	1	99185,0	20,8	172,7	-2,7	2000	NaN	NaN	C	36820	78,2	70,6	56	59,3606583	24,7160057	6620561,48	1051077,59	96,9	343,9	False	NaN	165,4	_	47	NaN	_	NaN	NaN	_	NaN	96,9	20,8	-75,4	18,4	96,9	20,8	172,7	-2,7	343,9	96,2	16,9	-74,2	16,9	8,5	16,9	166,6	-2,6	147,0	96,8	23,4	-72,8	21,2	96,8	23,4	167,2	-2,6	431,7	80,1	48,0	-61,2	48,6	-179,6	0,0	140,8	-2,6	0,0	96,2	8,9	-74,2	10,3	179,0	26,2	168,7	-2,7	218,7	96,9	20,8	-75,4	18,4	96,9	20,8	172,7	-2,7	343,9	
815,0	1	99185,0	1	99184,0	21,4	169,0	-2,5	2000	NaN	NaN	C	36868	78,3	70,7	56	59,3606674	24,7160123	6620562,54	1051077,82	97,5	344,5	False	NaN	165,4	_	56	NaN	_	NaN	NaN	_	NaN	97,5	21,4	-71,4	18,1	97,5	21,4	169,0	-2,5	344,5	96,2	17,8	-71,4	17,8	6,7	17,8	168,3	-2,5	153,0	96,2	23,4	-69,6	20,8	96,2	23,4	168,3	-2,5	420,8	80,3	47,8	-61,2	48,3	-179,5	0,0	142,0	-2,5	0,0	94,8	9,4	-71,4	10,1	179,1	26,2	164,5	-2,5	219,1	97,5	21,4	-71,4	18,1	97,5	21,4	169,0	-2,5	344,5	
816,0	1	99184,0	1	99183,0	21,5	167,0	-2,4	2000	NaN	NaN	C	36910	78,3	70,7	56	59,3606752	24,7160179	6620563,45	1051078,01	95,5	348,5	False	NaN	165,8	_	54	NaN	_	NaN	NaN	_	NaN	95,5	21,5	-71,6	18,3	95,5	21,5	167,0	-2,4	348,5	93,4	17,7	-71,6	17,7	8,8	17,7	165,4	-2,3	148,5	94,4	23,4	-69,9	21,0	94,4	23,4	163,7	-2,3	425,7	83,7	47,9	-59,0	48,6	-179,4	0,0	141,5	-2,3	0,0	93,4	9,5	-71,6	10,0	179,3	25,7	164,1	-2,4	214,8	95,5	21,5	-71,6	18,3	95,5	21,5	167,0	-2,4	348,5	
817,0	1	99183,0	1	99182,0	20,8	163,8	-2,3	2000	NaN	NaN	C	36951	78,3	70,7	56	59,3606830	24,7160237	6620564,37	1051078,20	96,2	334,6	False	NaN	166,2	_	54	NaN	_	NaN	NaN	_	NaN	96,2	20,8	-67,9	17,7	96,2	20,8	163,8	-2,3	334,6	90,5	17,7	-67,9	17,7	9,4	17,7	159,2	-2,2	137,2	94,4	22,8	-67,6	20,2	94,4	22,8	161,6	-2,2	409,7	79,6	47,1	-60,2	48,2	-179,5	0,0	141,3	-2,2	0,0	90,5	9,1	-68,2	9,9	178,8	25,1	160,8	-2,3	212,9	96,2	20,8	-67,9	17,7	96,2	20,8	163,8	-2,3	334,6	
818,0	1	99182,0	1	99181,0	20,8	169,5	-2,4	2000	NaN	NaN	C	37000	78,3	70,6	56	59,3606922	24,7160302	6620565,43	1051078,43	98,3	331,7	False	NaN	166,0	_	65	NaN	_	NaN	NaN	_	NaN	98,3	20,8	-69,6	18,6	98,3	20,8	169,5	-2,4	331,7	94,7	17,8	-69,6	17,8	4,9	17,8	166,9	-2,3	151,1	96,2	22,3	-69,6	20,1	96,2	22,3	167,8	-2,3	396,0	80,7	46,5	-63,2	47,8	-179,6	0,0	143,1	-2,3	0,0	91,8	9,1	-71,0	10,3	177,1	25,1	165,3	-2,4	214,1	98,3	20,8	-69,6	18,6	98,3	20,8	169,5	-2,4	331,7	
819,0	1	99181,0	1	99180,0	21,2	166,3	-2,3	2000	NaN	NaN	C	37049	78,3	70,6	56	59,3607000	24,7160359	6620566,34	1051078,62	95,4	343,1	False	NaN	166,5	_	56	NaN	_	NaN	NaN	_	NaN	95,4	21,2	-70,9	18,6	95,4	21,2	166,3	-2,3	343,1	95,4	17,7	-69,5	17,7	8,5	17,7	165,9	-2,3	143,9	95,4	23,1	-67,8	20,2	95,4	23,1	162,9	-2,3	413,9	80,2	47,1	-58,0	48,3	-179,6	0,0	142,3	-2,3	0,0	95,4	9,5	-69,5	10,0	178,1	25,0	164,0	-2,3	220,0	95,4	21,2	-70,9	18,6	95,4	21,2	166,3	-2,3	343,1	
820,0	1	99180,0	1	99179,0	21,5	170,7	-2,2	2000	NaN	NaN	C	37090	78,3	70,6	56	59,3607078	24,7160416	6620567,25	1051078,81	97,9	351,9	False	NaN	166,6	_	33	NaN	_	NaN	NaN	_	NaN	97,9	21,5	-72,2	19,1	97,9	21,5	170,7	-2,2	351,9	93,9	18,5	-72,2	18,5	6,7	18,5	166,1	-2,1	156,9	96,2	23,2	-71,8	21,4	96,2	23,2	167,3	-2,1	420,4	86,3	47,2	-63,0	48,9	-179,5	0,0	148,7	-2,1	0,0	93,9	9,7	-72,2	10,7	176,2	26,1	166,1	-2,2	222,8	97,9	21,5	-72,2	19,1	97,9	21,5	170,7	-2,2	351,9	
821,0	1	99179,0	1	99178,0	21,3	168,9	-2,1	2000	NaN	NaN	C	37139	78,3	70,6	56	59,3607169	24,7160482	6620568,31	1051079,04	98,8	343,5	False	NaN	166,7	_	47	NaN	_	NaN	NaN	_	NaN	98,8	21,3	-70,1	18,6	98,8	21,3	168,9	-2,1	343,5	94,6	18,3	-70,1	18,3	9,1	18,3	165,3	-2,0	153,4	98,1	23,0	-70,1	20,5	98,1	23,0	166,6	-2,0	402,8	87,0	46,4	-60,3	48,1	-179,3	0,0	148,6	-2,0	0,0	94,6	9,6	-70,1	10,3	176,0	25,0	165,3	-2,1	222,0	98,8	21,3	-70,1	18,6	98,8	21,3	168,9	-2,1	343,5	
822,0	1	99178,0	1	99177,0	22,2	171,8	-2,0	2000	NaN	NaN	C	37188	78,3	70,6	56	59,3607260	24,7160548	6620569,37	1051079,26	96,1	353,8	False	NaN	166,9	_	47	NaN	_	NaN	NaN	_	NaN	96,1	22,2	-72,2	18,3	96,1	22,2	171,8	-2,0	353,8	95,3	18,7	-72,6	18,7	7,3	18,7	168,9	-2,0	161,9	95,3	23,4	-71,9	20,0	95,3	23,4	168,9	-2,0	405,8	80,8	47,6	-59,8	47,6	-179,5	0,0	139,9	-2,0	0,0	95,3	9,9	-72,6	9,9	176,1	25,7	168,9	-2,0	223,3	96,1	22,2	-72,2	18,3	96,1	22,2	171,8	-2,0	353,8	
823,0	1	99177,0	1	99176,0	22,0	167,7	-2,0	2000	NaN	NaN	C	37229	78,3	70,6	56	59,3607338	24,7160604	6620570,29	1051079,45	95,6	351,2	False	NaN	167,4	_	66	NaN	_	NaN	NaN	_	NaN	95,6	22,0	-71,4	17,8	95,6	22,0	167,7	-2,0	351,2	95,3	18,4	-71,4	18,4	6,1	18,4	166,7	-2,0	157,7	95,3	23,2	-70,8	19,4	95,3	23,2	167,1	-2,0	404,4	84,6	47,0	-64,0	47,0	-179,5	0,0	147,2	-2,0	0,0	95,3	9,7	-71,4	9,5	178,6	25,1	166,7	-2,0	218,0	95,6	22,0	-71,4	17,8	95,6	22,0	167,7	-2,0	351,2	
824,0	1	99176,0	1	99175,0	21,3	166,8	-1,9	2000	NaN	NaN	C	37278	78,3	70,6	56	59,3607429	24,7160670	6620571,35	1051079,68	96,7	325,2	False	NaN	167,6	_	47	NaN	_	NaN	NaN	_	NaN	96,7	21,3	-71,4	16,8	96,7	21,3	166,8	-1,9	325,2	95,2	17,3	-71,4	17,3	5,5	17,3	166,0	-1,9	145,8	96,2	22,8	-71,4	18,8	96,2	22,8	166,8	-1,9	392,8	84,2	46,9	-61,7	46,7	-179,5	0,0	142,1	-1,9	0,0	95,2	9,7	-71,4	9,3	177,5	24,4	166,0	-1,9	208,6	96,7	21,3	-71,4	16,8	96,7	21,3	166,8	-1,9	325,2	
825,0	1	99175,0	1	99174,0	21,5	168,8	-1,9	2000	NaN	NaN	C	37320	78,3	70,6	56	59,3607495	24,7160717	6620572,11	1051079,84	100,0	331,1	False	NaN	167,4	_	54	NaN	_	NaN	NaN	_	NaN	100,0	21,5	-68,2	17,0	100,0	21,5	168,8	-1,9	331,1	96,5	17,4	-68,2	17,4	6,1	17,4	166,0	-1,9	144,0	99,7	23,1	-66,9	18,9	99,7	23,1	167,0	-1,9	391,8	83,5	46,5	-59,6	47,1	-179,6	0,0	142,9	-1,9	0,0	96,5	9,6	-68,2	9,4	175,0	24,8	166,0	-1,9	210,2	100,0	21,5	-68,2	17,0	100,0	21,5	168,8	-1,9	331,1	
826,0	1	99174,0	1	99173,0	21,7	166,2	-2,0	2000	NaN	NaN	C	37376	78,3	70,6	56	59,3607599	24,7160792	6620573,33	1051080,09	96,7	324,5	False	NaN	167,7	_	65	NaN	_	NaN	NaN	_	NaN	96,7	21,7	-70,8	16,3	96,7	21,7	166,2	-2,0	324,5	95,9	17,0	-71,5	17,0	7,6	17,0	166,2	-2,0	142,6	96,2	23,0	-68,2	18,7	96,2	23,0	163,6	-2,0	387,3	84,7	47,1	-58,8	46,7	-179,5	0,0	143,6	-2,0	0,0	95,9	9,7	-71,4	8,8	178,1	25,0	166,5	-2,0	208,2	96,7	21,7	-70,8	16,3	96,7	21,7	166,2	-2,0	324,5	
827,0	1	99173,0	1	99172,0	20,7	170,5	-2,0	2000	NaN	NaN	C	37418	78,3	70,6	56	59,3607677	24,7160849	6620574,24	1051080,28	99,3	317,6	False	NaN	168,0	_	54	NaN	_	NaN	NaN	_	NaN	99,3	20,7	-68,9	16,7	99,3	20,7	170,5	-2,0	317,6	98,6	16,4	-70,8	16,4	7,9	16,4	170,9	-2,0	140,7	99,3	22,4	-68,2	18,5	99,3	22,4	169,3	-2,0	384,3	82,0	46,1	-60,2	46,8	-179,6	0,0	141,9	-2,0	0,0	98,6	9,3	-70,8	9,2	178,2	24,7	170,9	-2,0	201,8	99,3	20,7	-68,9	16,7	99,3	20,7	170,5	-2,0	317,6	
828,0	1	99172,0	1	99171,0	21,2	167,5	-2,0	2000	NaN	NaN	C	37460	78,3	70,6	56	59,3607756	24,7160905	6620575,15	1051080,47	94,9	337,8	False	NaN	168,1	_	65	NaN	_	NaN	NaN	_	NaN	94,9	21,2	-69,5	17,8	94,9	21,2	167,5	-2,0	337,8	93,8	18,4	-71,8	18,4	11,1	18,4	167,5	-2,0	159,4	94,8	22,0	-69,3	18,8	94,8	22,0	167,5	-2,0	370,7	83,0	46,0	-61,1	46,5	-179,6	0,0	144,8	-2,0	0,0	94,1	9,6	-71,8	9,8	178,8	23,9	167,5	-2,0	207,9	94,9	21,2	-69,5	17,8	94,9	21,2	167,5	-2,0	337,8	
829,0	1	99171,0	1	99170,0	21,2	169,8	-2,1	2000	NaN	NaN	C	37509	78,3	70,6	56	59,3607847	24,7160971	6620576,22	1051080,69	98,9	327,7	False	NaN	168,4	_	47	NaN	_	NaN	NaN	_	NaN	98,9	21,2	-70,2	17,6	98,9	21,2	169,8	-2,1	327,7	98,1	17,9	-70,2	17,9	11,4	17,9	169,8	-2,0	160,7	98,1	22,4	-70,2	18,9	98,1	22,4	169,8	-2,0	382,3	85,6	45,7	-62,5	46,6	-179,5	0,0	146,5	-2,0	0,0	97,5	9,5	-70,2	10,0	178,0	24,2	169,8	-2,1	209,2	98,9	21,2	-70,2	17,6	98,9	21,2	169,8	-2,1	327,7	
830,0	1	99170,0	1	99169,0	21,4	167,6	-2,2	2000	NaN	NaN	C	37551	78,3	70,6	56	59,3607925	24,7161027	6620577,13	1051080,88	100,4	337,2	False	NaN	168,4	_	43	NaN	_	NaN	NaN	_	NaN	100,4	21,4	-68,9	18,1	100,4	21,4	167,6	-2,2	337,2	96,5	18,3	-70,2	18,3	8,8	18,3	167,6	-2,1	157,4	98,3	22,2	-68,8	19,3	98,3	22,2	166,2	-2,1	370,5	86,6	45,9	-63,1	46,8	-179,5	0,0	150,4	-2,1	0,0	96,2	9,3	-71,1	10,3	178,3	24,6	168,1	-2,2	211,7	100,4	21,4	-68,9	18,1	100,4	21,4	167,6	-2,2	337,2	
831,0	1	99169,0	1	99168,0	21,4	169,7	-2,2	2000	NaN	NaN	C	37600	78,4	70,6	56	59,3608017	24,7161092	6620578,20	1051081,10	101,2	333,3	False	NaN	168,6	_	56	NaN	_	NaN	NaN	_	NaN	101,2	21,4	-68,7	17,5	101,2	21,4	169,7	-2,2	333,3	99,1	18,0	-68,7	18,0	6,7	18,0	168,3	-2,2	156,6	99,7	22,5	-68,7	18,9	99,7	22,5	168,3	-2,2	383,5	80,8	46,4	-57,9	46,4	-179,4	0,0	142,2	-2,2	0,0	99,0	9,2	-68,7	9,5	178,7	25,0	166,2	-2,2	211,8	101,2	21,4	-68,7	17,5	101,2	21,4	169,7	-2,2	333,3	
832,0	1	99168,0	1	99167,0	21,1	171,7	-2,2	2000	NaN	NaN	C	37650	78,3	70,6	56	59,3608108	24,7161157	6620579,26	1051081,32	100,4	334,7	False	NaN	169,0	_	37	NaN	_	NaN	NaN	_	NaN	100,4	21,1	-70,6	17,8	100,4	21,1	171,7	-2,2	334,7	98,3	18,2	-72,0	18,2	10,3	18,2	171,2	-2,1	159,2	99,6	22,3	-70,1	19,3	99,6	22,3	171,0	-2,1	385,9	86,5	46,0	-62,3	47,2	-179,4	0,0	145,0	-2,1	0,0	98,3	9,2	-72,0	9,7	178,6	24,6	168,3	-2,2	206,5	100,4	21,1	-70,6	17,8	100,4	21,1	171,7	-2,2	334,7	
833,0	1	99167,0	1	99166,0	21,5	171,6	-2,3	2000	NaN	NaN	C	37692	78,3	70,6	56	59,3608186	24,7161213	6620580,17	1051081,51	103,0	344,3	False	NaN	169,3	_	32	NaN	_	NaN	NaN	_	NaN	103,0	21,5	-69,0	18,0	103,0	21,5	171,6	-2,3	344,3	99,6	18,1	-69,0	18,1	2,6	18,1	165,9	-2,2	152,2	100,0	22,9	-69,0	19,8	100,0	22,9	167,3	-2,2	396,0	86,6	46,2	-59,1	47,6	-179,4	0,0	145,7	-2,2	0,0	99,2	9,2	-69,0	9,9	179,2	25,4	167,1	-2,3	215,6	103,0	21,5	-69,0	18,0	103,0	21,5	171,6	-2,3	344,3	
834,0	1	99166,0	1	99165,0	21,5	172,9	-2,3	2000	NaN	NaN	C	37734	78,3	70,6	56	59,3608251	24,7161260	6620580,93	1051081,67	101,6	335,3	False	NaN	169,6	_	55	NaN	_	NaN	NaN	_	NaN	101,6	21,5	-69,6	17,4	101,6	21,5	172,9	-2,3	335,3	97,0	17,5	-70,0	17,5	7,3	17,5	165,6	-2,3	143,5	99,6	23,2	-68,1	19,6	99,6	23,2	168,3	-2,3	404,3	87,9	46,5	-59,5	47,0	-179,6	0,0	145,5	-2,3	0,0	97,0	9,3	-70,0	9,8	178,6	25,8	165,4	-2,3	210,2	101,6	21,5	-69,6	17,4	101,6	21,5	172,9	-2,3	335,3	
835,0	1	99165,0	1	99164,0	21,4	168,0	-2,3	2000	NaN	NaN	C	37784	78,3	70,6	56	59,3608343	24,7161325	6620582,00	1051081,89	98,2	337,4	False	NaN	170,0	_	46	NaN	_	NaN	NaN	_	NaN	98,2	21,4	-68,9	17,4	98,2	21,4	168,0	-2,3	337,4	98,2	17,5	-69,4	17,5	6,7	17,5	167,1	-2,3	145,8	98,2	23,1	-68,7	19,9	98,2	23,1	167,1	-2,3	396,6	85,4	46,7	-60,3	47,9	-179,3	0,0	142,8	-2,3	0,0	97,5	9,2	-69,4	9,9	178,9	26,1	167,1	-2,3	210,5	98,2	21,4	-68,9	17,4	98,2	21,4	168,0	-2,3	337,4	
836,0	1	99164,0	1	99163,0	20,8	168,0	-2,3	2000	NaN	NaN	C	37833	78,3	70,6	56	59,3608434	24,7161391	6620583,06	1051082,11	99,6	329,0	False	NaN	169,9	_	65	NaN	_	NaN	NaN	_	NaN	99,6	20,8	-68,8	17,9	99,6	20,8	168,0	-2,3	329,0	95,9	17,8	-68,8	17,8	11,5	17,8	164,7	-2,3	149,9	97,3	22,3	-67,4	20,1	97,3	22,3	164,7	-2,3	382,7	85,5	45,5	-59,8	47,5	-179,4	0,0	145,3	-2,3	0,0	94,6	9,1	-68,8	10,3	178,1	24,8	164,0	-2,3	212,1	99,6	20,8	-68,8	17,9	99,6	20,8	168,0	-2,3	329,0	
837,0	1	99163,0	1	99162,0	20,8	172,3	-2,3	2000	NaN	NaN	C	37875	78,3	70,6	56	59,3608512	24,7161448	6620583,97	1051082,30	102,3	330,1	False	NaN	170,0	_	65	NaN	_	NaN	NaN	_	NaN	102,3	20,8	-68,3	17,4	102,3	20,8	172,3	-2,3	330,1	98,2	17,3	-68,3	17,3	10,6	17,3	168,2	-2,3	149,6	99,5	22,2	-66,3	19,3	99,5	22,2	168,2	-2,3	389,3	84,5	45,9	-57,8	47,4	-179,4	0,0	140,8	-2,3	0,0	97,7	9,0	-68,3	9,7	178,8	24,8	166,5	-2,3	210,3	102,3	20,8	-68,3	17,4	102,3	20,8	172,3	-2,3	330,1	
