ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99099_felt2___20260313-145715.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145715

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:57:15
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 899
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99099,9405956182
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 900	: 1	: 	: 93	: 1	: 99099	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
800,0	1	99200,0	1	99199,0	22,9	161,9	-2,8	2000	NaN	NaN	C	34138	81,3	70,5	56	59,3605371	24,7159208	6620547,37	1051074,78	104,7	350,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,7	22,9	-57,5	18,0	104,7	22,9	161,9	-2,8	350,2	101,1	18,2	-57,5	18,2	15,5	18,2	160,3	-2,8	144,6	104,7	24,7	-56,9	20,4	104,7	24,7	161,9	-2,8	416,5	91,1	47,9	-51,3	49,2	-179,7	0,0	142,5	-2,8	0,0	101,1	9,6	-57,5	10,4	179,6	28,1	159,2	-2,8	218,5	104,7	22,9	-57,5	18,0	104,7	22,9	161,9	-2,8	350,2	
801,0	1	99199,0	1	99198,0	23,4	163,7	-2,8	2000	NaN	NaN	C	34187	81,3	70,5	56	59,3605466	24,7159277	6620548,48	1051075,01	102,0	357,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	102,0	23,4	-62,6	18,2	102,0	23,4	163,7	-2,8	357,0	101,2	18,5	-62,6	18,5	13,3	18,5	162,3	-2,8	149,1	102,0	25,3	-61,3	20,8	102,0	25,3	162,5	-2,8	428,1	94,0	48,2	-51,7	49,7	-179,6	0,0	145,8	-2,8	0,0	101,2	10,1	-62,6	10,1	179,8	27,8	162,5	-2,8	224,8	102,0	23,4	-62,6	18,2	102,0	23,4	163,7	-2,8	357,0	
802,0	1	99198,0	1	99197,0	23,0	171,7	-2,8	2000	NaN	NaN	C	34229	81,3	70,5	56	59,3605547	24,7159336	6620549,42	1051075,21	104,8	353,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,8	23,0	-65,9	17,8	104,8	23,0	171,7	-2,8	353,5	102,4	18,4	-65,9	18,4	15,0	18,4	167,9	-2,8	156,0	102,6	24,7	-62,5	20,3	102,6	24,7	164,3	-2,8	419,1	90,2	47,0	-52,0	49,1	-179,6	0,0	143,4	-2,8	0,0	102,4	9,8	-65,9	9,9	179,6	26,8	167,7	-2,8	216,1	104,8	23,0	-65,9	17,8	104,8	23,0	171,7	-2,8	353,5	
803,0	1	99197,0	1	99196,0	23,0	173,2	-2,7	2000	NaN	NaN	C	34272	81,3	70,5	56	59,3605628	24,7159394	6620550,38	1051075,41	109,1	361,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	109,1	23,0	-63,8	18,5	109,1	23,0	173,2	-2,7	361,2	104,5	18,7	-62,5	18,7	12,6	18,7	168,3	-2,7	160,8	106,6	24,8	-62,2	21,3	106,6	24,8	169,6	-2,7	430,3	88,1	47,3	-53,9	49,9	-179,5	0,0	142,0	-2,7	0,0	103,8	9,4	-63,8	10,5	179,9	28,2	168,4	-2,7	219,3	109,1	23,0	-63,8	18,5	109,1	23,0	173,2	-2,7	361,2	
804,0	1	99196,0	1	99195,0	23,2	168,0	-2,7	2000	NaN	NaN	C	34313	81,3	70,5	56	59,3605709	24,7159453	6620551,32	1051075,61	104,9	368,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,9	23,2	-62,8	19,1	104,9	23,2	168,0	-2,7	368,0	102,4	18,9	-62,8	18,9	10,9	18,9	166,6	-2,6	159,8	103,8	24,9	-62,5	21,8	103,8	24,9	166,6	-2,6	443,4	90,9	47,6	-56,1	50,3	-179,3	0,0	147,4	-2,6	0,0	102,4	9,6	-63,5	10,9	179,8	28,4	166,9	-2,7	219,2	104,9	23,2	-62,8	19,1	104,9	23,2	168,0	-2,7	368,0	
805,0	1	99195,0	1	99194,0	23,2	168,0	-2,6	2000	NaN	NaN	C	34355	81,3	70,5	56	59,3605777	24,7159502	6620552,11	1051075,77	106,3	378,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,3	23,2	-62,2	19,7	106,3	23,2	168,0	-2,6	378,2	105,5	19,0	-62,2	19,0	18,6	19,0	167,3	-2,6	165,1	105,5	25,0	-61,3	22,2	105,5	25,0	167,0	-2,6	461,1	94,0	47,5	-55,8	51,1	-179,4	0,0	148,2	-2,6	0,0	104,8	9,6	-62,2	11,0	179,2	28,6	167,2	-2,6	218,5	106,3	23,2	-62,2	19,7	106,3	23,2	168,0	-2,6	378,2	
806,0	1	99194,0	1	99193,0	23,0	167,5	-2,6	2000	NaN	NaN	C	34404	81,3	70,5	56	59,3605872	24,7159571	6620553,21	1051076,01	106,2	358,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	106,2	23,0	-62,5	17,9	106,2	23,0	167,5	-2,6	358,4	101,3	18,1	-62,5	18,1	12,6	18,1	164,9	-2,6	149,6	104,9	25,0	-59,9	21,3	104,9	25,0	164,6	-2,6	436,9	92,6	47,6	-53,0	50,0	-179,5	0,0	146,8	-2,6	0,0	101,3	9,5	-62,5	10,1	179,6	28,0	164,9	-2,6	216,8	106,2	23,0	-62,5	17,9	106,2	23,0	167,5	-2,6	358,4	
807,0	1	99193,0	1	99192,0	22,4	167,2	-2,5	2000	NaN	NaN	C	34446	81,3	70,5	56	59,3605953	24,7159630	6620554,16	1051076,21	103,4	359,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	103,4	22,4	-61,8	18,8	103,4	22,4	167,2	-2,5	359,4	100,7	18,1	-61,5	18,1	12,7	18,1	161,9	-2,4	146,5	102,2	24,6	-60,5	22,0	102,2	24,6	162,7	-2,4	441,9	90,5	47,5	-53,6	50,8	-179,4	0,0	143,8	-2,4	0,0	100,7	9,5	-61,8	10,6	179,2	27,4	161,9	-2,5	214,0	103,4	22,4	-61,8	18,8	103,4	22,4	167,2	-2,5	359,4	
808,0	1	99192,0	1	99191,0	22,4	162,1	-2,5	2000	NaN	NaN	C	34495	81,2	70,5	56	59,3606047	24,7159699	6620555,26	1051076,44	104,0	362,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,0	22,4	-58,5	19,0	104,0	22,4	162,1	-2,5	362,6	99,8	18,6	-58,5	18,6	13,9	18,6	159,9	-2,4	144,7	99,8	24,0	-58,5	21,7	99,8	24,0	158,7	-2,4	436,7	90,6	46,8	-57,2	50,7	-179,5	0,0	148,1	-2,4	0,0	99,8	9,3	-58,5	10,7	179,4	28,0	159,9	-2,5	214,1	104,0	22,4	-58,5	19,0	104,0	22,4	162,1	-2,5	362,6	
809,0	1	99191,0	1	99190,0	22,0	165,3	-2,4	2000	NaN	NaN	C	34537	81,2	70,5	56	59,3606129	24,7159758	6620556,21	1051076,64	103,4	361,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	103,4	22,0	-60,8	18,5	103,4	22,0	165,3	-2,4	361,2	100,8	18,6	-62,1	18,6	12,9	18,6	163,2	-2,3	153,8	101,8	23,4	-59,9	20,6	101,8	23,4	160,8	-2,3	411,3	86,0	46,8	-55,5	49,0	-179,5	0,0	141,1	-2,3	0,0	98,1	8,8	-64,7	10,2	179,5	27,2	163,2	-2,4	211,3	103,4	22,0	-60,8	18,5	103,4	22,0	165,3	-2,4	361,2	
810,0	1	99190,0	1	99189,0	22,5	165,7	-2,4	2000	NaN	NaN	C	34585	81,2	70,5	56	59,3606224	24,7159826	6620557,32	1051076,88	103,2	358,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	103,2	22,5	-63,2	18,3	103,2	22,5	165,7	-2,4	358,3	100,3	18,2	-63,2	18,2	10,8	18,2	162,9	-2,4	150,5	102,5	23,6	-62,5	20,8	102,5	23,6	163,9	-2,4	423,8	87,0	46,9	-55,6	49,3	-179,5	0,0	145,0	-2,4	0,0	100,3	8,8	-63,2	10,3	179,2	27,9	162,9	-2,4	207,8	103,2	22,5	-63,2	18,3	103,2	22,5	165,7	-2,4	358,3	
811,0	1	99189,0	1	99188,0	22,9	162,9	-2,4	2000	NaN	NaN	C	34627	81,2	70,5	56	59,3606305	24,7159885	6620558,26	1051077,08	99,7	364,3	False	NaN	173,5	_	21	NaN	_	NaN	NaN	_	NaN	99,7	22,9	-63,2	19,0	99,7	22,9	162,9	-2,4	364,3	97,2	18,5	-63,2	18,5	11,2	18,5	160,0	-2,3	148,9	97,9	24,8	-61,9	21,5	97,9	24,8	160,0	-2,3	436,2	86,4	48,2	-57,1	49,8	-179,6	0,0	143,7	-2,3	0,0	95,0	9,6	-63,2	10,7	179,3	28,5	158,2	-2,4	223,3	99,7	22,9	-63,2	19,0	99,7	22,9	162,9	-2,4	364,3	
812,0	1	99188,0	1	99187,0	21,5	168,3	-2,4	2000	NaN	NaN	C	34669	81,2	70,5	56	59,3606372	24,7159935	6620559,05	1051077,25	102,3	352,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	102,3	21,5	-64,8	19,2	102,3	21,5	168,3	-2,4	352,6	98,5	18,5	-64,8	18,5	14,1	18,5	163,9	-2,3	149,5	98,8	23,4	-64,5	21,3	98,8	23,4	164,0	-2,3	415,7	85,7	46,7	-58,0	49,5	-179,6	0,0	144,2	-2,3	0,0	95,6	8,8	-65,1	11,0	179,3	27,6	161,3	-2,4	216,7	102,3	21,5	-64,8	19,2	102,3	21,5	168,3	-2,4	352,6	
813,0	1	99187,0	1	99186,0	21,1	166,1	-2,4	2000	NaN	NaN	C	34718	81,2	70,5	56	59,3606467	24,7160003	6620560,15	1051077,48	104,0	346,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,0	21,1	-61,8	18,6	104,0	21,1	166,1	-2,4	346,5	98,8	17,7	-61,3	17,7	13,9	17,7	158,9	-2,2	138,3	98,8	23,0	-61,3	21,7	98,8	23,0	158,8	-2,2	423,3	87,1	47,0	-56,1	50,8	-179,5	0,0	142,1	-2,2	0,0	98,8	8,4	-61,8	10,9	179,4	28,4	160,8	-2,4	212,1	104,0	21,1	-61,8	18,6	104,0	21,1	166,1	-2,4	346,5	
814,0	1	99186,0	1	99185,0	21,0	164,8	-2,3	2000	NaN	NaN	C	34759	81,2	70,5	56	59,3606548	24,7160063	6620561,10	1051077,68	99,4	346,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,4	21,0	-65,3	18,7	99,4	21,0	164,8	-2,3	346,6	97,5	17,7	-64,7	17,7	12,1	17,7	163,6	-2,2	142,1	97,5	22,9	-64,7	21,8	97,5	22,9	164,0	-2,2	433,7	87,1	46,7	-55,8	50,1	-179,5	0,0	142,9	-2,2	0,0	97,5	8,8	-66,0	10,7	179,3	27,2	163,6	-2,3	211,0	99,4	21,0	-65,3	18,7	99,4	21,0	164,8	-2,3	346,6	
815,0	1	99185,0	1	99184,0	20,5	165,9	-2,4	2000	NaN	NaN	C	34801	81,2	70,5	56	59,3606629	24,7160122	6620562,04	1051077,88	100,8	348,8	False	NaN	171,9	_	32	NaN	_	NaN	NaN	_	NaN	100,8	20,5	-67,3	18,9	100,8	20,5	165,9	-2,4	348,8	96,8	17,5	-67,0	17,5	13,5	17,5	163,5	-2,2	143,9	98,2	22,5	-66,0	21,5	98,2	22,5	165,3	-2,2	426,0	84,4	46,9	-58,3	49,6	-179,6	0,0	143,7	-2,2	0,0	96,1	8,2	-67,3	10,6	179,3	27,0	161,4	-2,4	209,8	100,8	20,5	-67,3	18,9	100,8	20,5	165,9	-2,4	348,8	
816,0	1	99184,0	1	99183,0	21,1	164,9	-2,5	2000	NaN	NaN	C	34843	81,2	70,5	56	59,3606710	24,7160181	6620562,99	1051078,08	101,8	348,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	101,8	21,1	-64,1	18,6	101,8	21,1	164,9	-2,5	348,1	100,1	17,8	-63,0	17,8	12,4	17,8	162,2	-2,3	143,6	100,1	22,9	-62,9	21,4	100,1	22,9	162,2	-2,3	415,3	84,8	46,8	-55,3	50,1	-179,5	0,0	140,3	-2,3	0,0	99,1	8,6	-64,1	10,7	179,5	27,0	161,4	-2,5	211,5	101,8	21,1	-64,1	18,6	101,8	21,1	164,9	-2,5	348,1	
817,0	1	99183,0	1	99182,0	20,8	167,4	-2,4	2000	NaN	NaN	C	34892	81,3	70,5	56	59,3606805	24,7160250	6620564,10	1051078,32	102,4	347,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	102,4	20,8	-65,0	19,0	102,4	20,8	167,4	-2,4	347,0	101,9	17,6	-63,2	17,6	12,1	17,6	165,4	-2,3	145,0	101,9	22,8	-63,1	21,6	101,9	22,8	165,4	-2,3	417,3	86,3	46,2	-56,2	50,2	-179,8	0,0	141,5	-2,3	0,0	101,1	8,6	-65,0	10,9	179,3	26,8	164,3	-2,4	206,8	102,4	20,8	-65,0	19,0	102,4	20,8	167,4	-2,4	347,0	
818,0	1	99182,0	1	99181,0	20,9	168,2	-2,4	2000	NaN	NaN	C	34940	81,3	70,5	56	59,3606886	24,7160309	6620565,04	1051078,52	104,1	340,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,1	20,9	-64,3	18,3	104,1	20,9	168,2	-2,4	340,3	101,2	17,6	-64,5	17,6	9,1	17,6	161,7	-2,4	145,0	101,7	22,8	-61,8	20,8	101,7	22,8	164,9	-2,4	410,5	86,5	45,7	-56,1	49,1	-179,6	0,0	142,2	-2,4	0,0	99,8	8,7	-65,2	10,2	179,3	26,0	161,7	-2,4	206,9	104,1	20,9	-64,3	18,3	104,1	20,9	168,2	-2,4	340,3	
819,0	1	99181,0	1	99180,0	21,1	167,7	-2,4	2000	NaN	NaN	C	34982	81,3	70,5	56	59,3606967	24,7160368	6620565,99	1051078,72	102,2	340,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	102,2	21,1	-65,8	18,0	102,2	21,1	167,7	-2,4	340,9	100,4	17,6	-65,8	17,6	10,0	17,6	167,3	-2,3	147,7	100,4	22,9	-65,7	20,2	100,4	22,9	166,1	-2,3	405,1	87,7	45,9	-55,4	48,6	-179,7	0,0	138,8	-2,3	0,0	100,4	8,8	-65,8	10,2	179,2	25,9	167,3	-2,4	211,2	102,2	21,1	-65,8	18,0	102,2	21,1	167,7	-2,4	340,9	
820,0	1	99180,0	1	99179,0	21,5	167,9	-2,4	2000	NaN	NaN	C	35023	81,3	70,5	56	59,3607048	24,7160427	6620566,94	1051078,92	103,7	345,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	103,7	21,5	-65,0	18,8	103,7	21,5	167,9	-2,4	345,6	101,2	18,0	-65,0	18,0	12,7	18,0	165,2	-2,3	151,1	102,2	22,8	-63,8	20,4	102,2	22,8	163,5	-2,3	408,3	91,7	46,1	-56,4	48,8	-179,5	0,0	145,2	-2,3	0,0	100,1	9,3	-65,0	10,5	179,1	26,1	165,2	-2,4	213,6	103,7	21,5	-65,0	18,8	103,7	21,5	167,9	-2,4	345,6	
821,0	1	99179,0	1	99178,0	21,6	166,0	-2,3	2000	NaN	NaN	C	35065	81,3	70,4	56	59,3607129	24,7160486	6620567,88	1051079,13	101,4	348,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	101,4	21,6	-64,0	18,9	101,4	21,6	166,0	-2,3	348,5	101,1	19,0	-64,0	19,0	12,3	19,0	165,7	-2,2	157,8	101,1	22,8	-63,4	20,8	101,1	22,8	163,9	-2,2	404,2	91,1	45,5	-57,7	48,8	-179,6	0,0	149,5	-2,2	0,0	101,1	9,0	-65,6	10,8	179,1	26,3	167,7	-2,3	214,8	101,4	21,6	-64,0	18,9	101,4	21,6	166,0	-2,3	348,5	
822,0	1	99178,0	1	99177,0	21,3	167,8	-2,2	2000	NaN	NaN	C	35113	81,3	70,4	56	59,3607224	24,7160555	6620568,98	1051079,36	105,3	348,9	False	NaN	170,7	_	18	NaN	_	NaN	NaN	_	NaN	105,3	21,3	-65,1	18,8	105,3	21,3	167,8	-2,2	348,9	103,1	18,3	-65,1	18,3	10,3	18,3	167,1	-2,2	158,9	103,1	22,6	-63,7	20,7	103,1	22,6	166,5	-2,2	402,8	91,0	45,6	-56,0	49,0	-179,6	0,0	145,8	-2,2	0,0	103,1	9,0	-65,1	10,5	179,1	26,4	167,1	-2,2	216,0	105,3	21,3	-65,1	18,8	105,3	21,3	167,8	-2,2	348,9	
823,0	1	99177,0	1	99176,0	22,1	170,6	-2,1	2000	NaN	NaN	C	35155	81,3	70,4	56	59,3607292	24,7160604	6620569,77	1051079,53	103,6	356,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	103,6	22,1	-66,9	18,3	103,6	22,1	170,6	-2,1	356,7	100,4	18,4	-66,9	18,4	11,2	18,4	167,0	-2,1	162,4	101,4	23,3	-64,3	20,0	101,4	23,3	165,6	-2,1	399,7	85,9	46,3	-57,6	48,3	-179,5	0,0	143,5	-2,1	0,0	98,2	9,1	-66,9	10,2	179,5	26,2	163,8	-2,1	213,5	103,6	22,1	-66,9	18,3	103,6	22,1	170,6	-2,1	356,7	
824,0	1	99176,0	1	99175,0	21,4	170,8	-2,1	2000	NaN	NaN	C	35203	81,3	70,4	56	59,3607386	24,7160673	6620570,88	1051079,76	104,6	346,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	104,6	21,4	-67,6	17,9	104,6	21,4	170,8	-2,1	346,4	99,8	18,1	-67,6	18,1	8,5	18,1	166,4	-2,0	152,7	99,8	22,4	-66,3	19,5	99,8	22,4	165,1	-2,0	396,5	84,3	46,0	-56,7	47,6	-179,5	0,0	142,3	-2,0	0,0	99,8	9,0	-67,6	9,8	179,6	25,7	166,4	-2,1	209,2	104,6	21,4	-67,6	17,9	104,6	21,4	170,8	-2,1	346,4	
825,0	1	99175,0	1	99174,0	21,6	169,7	-2,1	2000	NaN	NaN	C	35251	81,3	70,4	56	59,3607481	24,7160741	6620571,98	1051079,99	105,4	331,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	105,4	21,6	-65,1	16,8	105,4	21,6	169,7	-2,1	331,4	99,5	17,7	-65,7	17,7	7,9	17,7	164,8	-2,1	146,7	102,6	22,7	-62,4	18,3	102,6	22,7	165,0	-2,1	377,1	88,3	45,5	-56,1	46,8	-179,6	0,0	143,7	-2,1	0,0	99,5	9,1	-65,7	9,4	179,3	25,1	164,8	-2,1	200,8	105,4	21,6	-65,1	16,8	105,4	21,6	169,7	-2,1	331,4	
826,0	1	99174,0	1	99173,0	21,6	170,7	-2,0	2000	NaN	NaN	C	35292	81,3	70,4	56	59,3607562	24,7160800	6620572,93	1051080,20	105,0	326,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	105,0	21,6	-66,0	17,0	105,0	21,6	170,7	-2,0	326,8	102,3	17,6	-66,0	17,6	12,3	17,6	167,9	-2,0	150,2	102,9	22,7	-63,4	19,0	102,9	22,7	166,5	-2,0	380,0	88,7	45,6	-54,3	47,2	-179,5	0,0	142,6	-2,0	0,0	102,3	9,1	-66,0	9,6	179,1	25,3	167,5	-2,0	203,9	105,0	21,6	-66,0	17,0	105,0	21,6	170,7	-2,0	326,8	
827,0	1	99173,0	1	99172,0	20,7	169,5	-2,0	2000	NaN	NaN	C	35334	81,3	70,4	56	59,3607630	24,7160849	6620573,72	1051080,36	102,3	323,9	False	NaN	171,4	_	21	NaN	_	NaN	NaN	_	NaN	102,3	20,7	-66,3	16,6	102,3	20,7	169,5	-2,0	323,9	99,0	16,6	-66,3	16,6	10,8	16,6	164,0	-1,9	138,8	101,1	22,0	-62,8	18,8	101,1	22,0	163,3	-1,9	384,6	85,2	45,8	-54,3	47,3	-179,6	0,0	139,9	-1,9	0,0	99,0	8,6	-66,3	9,6	179,2	25,3	164,0	-2,0	200,8	102,3	20,7	-66,3	16,6	102,3	20,7	169,5	-2,0	323,9	
828,0	1	99172,0	1	99171,0	20,8	171,2	-1,9	2000	NaN	NaN	C	35375	81,3	70,4	56	59,3607711	24,7160908	6620574,66	1051080,56	105,1	323,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	105,1	20,8	-67,0	16,4	105,1	20,8	171,2	-1,9	323,4	102,3	16,7	-67,0	16,7	9,1	16,7	167,9	-1,9	142,6	103,3	21,9	-65,4	18,1	103,3	21,9	169,0	-1,9	374,2	85,7	45,4	-53,2	46,4	-179,6	0,0	140,1	-1,9	0,0	101,8	8,6	-67,0	9,3	179,2	24,8	168,8	-1,9	197,4	105,1	20,8	-67,0	16,4	105,1	20,8	171,2	-1,9	323,4	
829,0	1	99171,0	1	99170,0	21,1	169,6	-1,9	2000	NaN	NaN	C	35423	81,3	70,4	56	59,3607805	24,7160977	6620575,77	1051080,80	101,9	335,3	False	NaN	171,5	_	37	NaN	_	NaN	NaN	_	NaN	101,9	21,1	-68,2	17,6	101,9	21,1	169,6	-1,9	335,3	97,4	18,2	-68,9	18,2	9,7	18,2	169,5	-1,9	154,2	97,6	22,0	-68,2	18,7	97,6	22,0	169,5	-1,9	371,3	89,1	45,0	-60,6	46,6	-179,8	0,0	148,8	-1,9	0,0	96,9	9,1	-69,4	9,8	179,3	24,2	165,7	-1,9	204,8	101,9	21,1	-68,2	17,6	101,9	21,1	169,6	-1,9	335,3	
830,0	1	99170,0	1	99169,0	20,8	172,3	-2,0	2000	NaN	NaN	C	35471	81,3	70,4	56	59,3607900	24,7161046	6620576,87	1051081,03	103,2	329,2	False	NaN	172,1	_	18	NaN	_	NaN	NaN	_	NaN	103,2	20,8	-67,6	17,4	103,2	20,8	172,3	-2,0	329,2	103,2	18,5	-68,2	18,5	12,1	18,5	172,3	-1,9	165,9	103,2	22,0	-66,4	18,9	103,2	22,0	167,5	-1,9	361,1	86,3	44,7	-58,6	47,2	-179,6	0,0	145,0	-1,9	0,0	103,2	9,0	-68,2	10,0	179,5	24,7	172,3	-2,0	205,6	103,2	20,8	-67,6	17,4	103,2	20,8	172,3	-2,0	329,2	
831,0	1	99169,0	1	99168,0	21,1	168,1	-2,0	2000	NaN	NaN	C	35512	81,3	70,4	56	59,3607968	24,7161095	6620577,66	1051081,20	103,9	334,7	False	NaN	171,9	_	21	NaN	_	NaN	NaN	_	NaN	103,9	21,1	-63,7	17,5	103,9	21,1	168,1	-2,0	334,7	97,1	18,3	-64,7	18,3	11,4	18,3	163,1	-2,0	148,0	103,4	21,9	-63,1	19,3	103,4	21,9	167,1	-2,0	377,2	87,4	45,4	-56,5	47,6	-179,6	0,0	144,0	-2,0	0,0	97,1	9,2	-64,7	9,8	179,0	24,9	161,6	-2,0	207,7	103,9	21,1	-63,7	17,5	103,9	21,1	168,1	-2,0	334,7	
