ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99096_felt2___20260313-145233.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145233

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:52:33
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99096,669815277
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 903	: 1	: 	: 93	: 1	: 99096	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
731,0	1	99269,0	1	99268,0	23,0	159,7	-2,9	2000	NaN	NaN	C	34326	74,2	70,2	56	59,3599545	24,7154998	6620479,45	1051060,50	88,9	338,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,9	23,0	-72,2	18,2	88,9	23,0	159,7	-2,9	338,4	86,2	18,8	-72,3	18,8	7,9	18,8	158,9	-2,9	133,5	87,7	25,2	-68,8	20,5	87,7	25,2	156,5	-2,9	419,4	82,2	50,3	-65,5	47,7	-179,3	0,0	146,2	-2,9	0,0	86,2	11,0	-72,2	10,2	179,7	27,9	158,9	-2,9	223,8	88,9	23,0	-72,2	18,2	88,9	23,0	159,7	-2,9	338,4	
732,0	1	99268,0	1	99267,0	23,5	158,4	-2,9	2000	NaN	NaN	C	34375	74,2	70,2	56	59,3599631	24,7155061	6620480,45	1051060,72	87,8	335,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,8	23,5	-69,4	17,6	87,8	23,5	158,4	-2,9	335,8	86,3	18,6	-70,2	18,6	9,1	18,6	158,4	-3,0	131,1	87,1	26,0	-69,4	20,4	87,1	26,0	158,4	-3,0	413,7	82,9	50,8	-63,1	47,8	-179,7	0,0	145,5	-3,0	0,0	87,1	11,7	-69,4	9,9	179,8	28,2	156,1	-2,9	224,5	87,8	23,5	-69,4	17,6	87,8	23,5	158,4	-2,9	335,8	
733,0	1	99267,0	1	99266,0	23,3	156,4	-2,8	2000	NaN	NaN	C	34423	74,2	70,2	56	59,3599717	24,7155124	6620481,46	1051060,93	88,4	339,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,4	23,3	-67,0	17,4	88,4	23,3	156,4	-2,8	339,9	87,0	18,2	-70,0	18,2	8,5	18,2	157,2	-2,9	131,4	87,2	25,8	-66,3	20,1	87,2	25,8	152,7	-2,9	429,8	83,0	50,5	-59,2	47,8	-179,6	0,0	140,9	-2,9	0,0	87,0	11,2	-67,0	9,8	179,6	28,2	155,8	-2,8	224,0	88,4	23,3	-67,0	17,4	88,4	23,3	156,4	-2,8	339,9	
734,0	1	99266,0	1	99265,0	22,0	159,3	-2,9	2000	NaN	NaN	C	34472	74,2	70,2	56	59,3599804	24,7155187	6620482,47	1051061,15	91,1	331,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,1	22,0	-71,0	17,3	91,1	22,0	159,3	-2,9	331,3	86,2	17,7	-71,3	17,7	8,5	17,7	157,0	-2,9	123,5	90,3	24,7	-68,2	19,8	90,3	24,7	158,6	-2,9	417,5	79,5	49,9	-63,2	47,5	-179,7	0,0	141,9	-2,9	0,0	86,2	10,6	-71,0	9,7	179,6	27,1	157,0	-2,9	218,8	91,1	22,0	-71,0	17,3	91,1	22,0	159,3	-2,9	331,3	
735,0	1	99265,0	1	99264,0	23,2	160,0	-2,9	2000	NaN	NaN	C	34514	74,3	70,2	56	59,3599878	24,7155241	6620483,34	1051061,33	91,4	342,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,4	23,2	-69,9	19,1	91,4	23,2	160,0	-2,9	342,9	88,6	18,8	-69,9	18,8	8,5	18,8	160,0	-2,9	142,5	90,4	25,3	-68,9	22,0	90,4	25,3	157,4	-2,9	434,4	81,1	50,1	-63,5	49,3	-179,6	0,0	144,5	-2,9	0,0	89,0	11,4	-69,9	11,0	179,7	27,3	157,4	-2,9	229,0	91,4	23,2	-69,9	19,1	91,4	23,2	160,0	-2,9	342,9	
736,0	1	99264,0	1	99263,0	22,9	156,6	-3,0	2000	NaN	NaN	C	34563	74,3	70,2	56	59,3599964	24,7155305	6620484,34	1051061,55	87,8	344,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,8	22,9	-68,3	18,3	87,8	22,9	156,6	-3,0	344,7	85,5	18,5	-68,3	18,5	4,3	18,5	154,5	-3,1	127,6	85,5	25,2	-67,7	21,3	85,5	25,2	153,5	-3,1	427,0	80,0	50,9	-63,1	49,2	-179,6	0,0	140,1	-3,1	0,0	85,5	11,0	-68,3	10,6	179,1	28,0	155,9	-3,0	228,8	87,8	22,9	-68,3	18,3	87,8	22,9	156,6	-3,0	344,7	
737,0	1	99263,0	1	99262,0	21,6	161,7	-3,2	2000	NaN	NaN	C	34618	74,3	70,2	56	59,3600051	24,7155368	6620485,35	1051061,76	92,4	344,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,4	21,6	-69,3	20,0	92,4	21,6	161,7	-3,2	344,7	90,2	18,2	-68,6	18,2	6,1	18,2	159,3	-3,1	134,7	91,3	24,2	-68,2	23,2	90,3	24,4	158,9	-3,1	445,8	76,8	49,0	-64,7	50,4	-179,5	0,0	141,8	-3,1	0,0	89,2	9,8	-69,3	11,9	179,4	28,6	158,5	-3,2	230,2	92,4	21,6	-69,3	20,0	92,4	21,6	161,7	-3,2	344,7	
738,0	1	99262,0	1	99261,0	21,2	159,8	-3,2	2000	NaN	NaN	C	34667	74,3	70,2	56	59,3600137	24,7155430	6620486,36	1051061,97	92,4	333,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,4	21,2	-67,4	19,1	92,4	21,2	159,8	-3,2	333,9	91,6	17,8	-65,6	17,8	3,2	17,8	156,1	-3,1	128,2	91,6	23,7	-65,6	22,3	91,6	23,7	156,1	-3,1	416,4	78,6	48,5	-58,5	49,3	-179,4	0,0	139,1	-3,1	0,0	88,3	9,8	-67,4	11,7	179,6	27,5	154,6	-3,2	224,4	92,4	21,2	-67,4	19,1	92,4	21,2	159,8	-3,2	333,9	
739,0	1	99261,0	1	99260,0	21,4	164,3	-3,2	2000	NaN	NaN	C	34716	74,3	70,2	56	59,3600224	24,7155493	6620487,37	1051062,19	92,2	332,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,2	21,4	-71,4	18,1	92,2	21,4	164,3	-3,2	332,7	88,1	17,2	-68,3	17,2	8,5	17,2	158,2	-3,2	127,0	90,2	24,1	-68,3	20,9	90,2	24,1	157,6	-3,2	423,7	76,7	48,6	-62,4	48,3	-179,4	0,0	139,8	-3,2	0,0	88,1	9,9	-71,4	10,4	178,6	26,7	159,1	-3,2	218,8	92,2	21,4	-71,4	18,1	92,2	21,4	164,3	-3,2	332,7	
740,0	1	99260,0	1	99259,0	21,3	160,7	-3,2	2000	NaN	NaN	C	34757	74,3	70,2	56	59,3600298	24,7155546	6620488,23	1051062,37	94,5	329,9	False	NaN	171,7	_	22	NaN	_	NaN	NaN	_	NaN	94,5	21,3	-68,2	17,3	94,5	21,3	160,7	-3,2	329,9	89,6	16,6	-67,9	16,6	5,5	16,6	155,9	-3,2	121,5	90,2	23,7	-64,9	20,2	90,2	23,7	155,8	-3,2	426,2	76,7	48,4	-59,5	47,7	-179,5	0,0	137,2	-3,2	0,0	89,6	9,8	-66,9	9,5	179,3	25,9	155,5	-3,2	218,4	94,5	21,3	-68,2	17,3	94,5	21,3	160,7	-3,2	329,9	
741,0	1	99259,0	1	99258,0	21,8	163,3	-3,1	2000	NaN	NaN	C	34806	74,3	70,2	56	59,3600384	24,7155609	6620489,24	1051062,58	91,0	336,9	False	NaN	172,0	_	38	NaN	_	NaN	NaN	_	NaN	91,0	21,8	-70,2	18,2	91,0	21,8	163,3	-3,1	336,9	88,3	17,7	-69,6	17,7	3,1	17,7	159,7	-3,1	129,8	90,3	24,1	-69,5	20,9	90,3	24,1	159,9	-3,1	420,2	82,0	48,2	-61,1	48,3	-179,7	0,0	145,3	-3,1	0,0	88,3	10,3	-69,6	10,3	179,5	26,5	159,7	-3,1	218,2	91,0	21,8	-70,2	18,2	91,0	21,8	163,3	-3,1	336,9	
742,0	1	99258,0	1	99257,0	21,0	163,4	-3,1	2000	NaN	NaN	C	34854	74,3	70,2	56	59,3600459	24,7155663	6620490,11	1051062,76	93,8	330,2	False	NaN	172,0	_	37	NaN	_	NaN	NaN	_	NaN	93,8	21,0	-68,9	18,3	93,8	21,0	163,4	-3,1	330,2	93,0	17,4	-67,6	17,4	9,7	17,4	163,4	-3,0	135,0	93,8	24,0	-67,6	21,9	93,8	24,0	163,4	-3,0	423,4	82,1	48,6	-63,0	48,9	-179,6	0,0	144,9	-3,0	0,0	90,2	10,0	-67,6	10,4	178,9	26,0	157,2	-3,1	221,2	93,8	21,0	-68,9	18,3	93,8	21,0	163,4	-3,1	330,2	
743,0	1	99257,0	1	99256,0	21,6	163,3	-3,1	2000	NaN	NaN	C	34909	74,3	70,2	56	59,3600557	24,7155734	6620491,26	1051063,01	93,1	331,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,1	21,6	-68,9	18,3	93,1	21,6	163,3	-3,1	331,8	90,5	17,7	-67,9	17,7	5,8	17,7	156,7	-3,1	126,2	91,1	23,8	-67,9	21,3	91,1	23,8	156,4	-3,1	403,7	85,3	48,2	-61,2	48,1	-179,5	0,0	145,0	-3,1	0,0	90,5	10,6	-67,9	10,3	178,1	25,9	156,7	-3,1	223,7	93,1	21,6	-68,9	18,3	93,1	21,6	163,3	-3,1	331,8	
744,0	1	99256,0	1	99255,0	21,2	162,8	-3,0	2000	NaN	NaN	C	34958	74,3	70,2	56	59,3600644	24,7155797	6620492,27	1051063,22	94,7	317,1	False	NaN	171,7	_	37	NaN	_	NaN	NaN	_	NaN	94,7	21,2	-69,6	17,7	94,7	21,2	162,8	-3,0	317,1	91,7	17,3	-69,6	17,3	9,7	17,3	161,2	-3,0	131,2	93,8	23,4	-68,2	20,1	93,8	23,4	161,4	-3,0	398,9	85,5	47,8	-60,0	47,2	-179,5	0,0	145,5	-3,0	0,0	92,6	10,3	-69,6	10,1	179,1	25,1	161,4	-3,0	217,4	94,7	21,2	-69,6	17,7	94,7	21,2	162,8	-3,0	317,1	
745,0	1	99255,0	1	99254,0	20,5	160,1	-3,0	2000	NaN	NaN	C	34999	74,3	70,1	56	59,3600718	24,7155851	6620493,14	1051063,40	91,9	310,4	False	NaN	171,7	_	55	NaN	_	NaN	NaN	_	NaN	91,9	20,5	-68,4	17,8	91,9	20,5	160,1	-3,0	310,4	89,8	17,2	-68,4	17,2	10,0	17,2	159,1	-3,0	126,4	89,8	22,7	-67,7	20,6	89,8	22,7	157,4	-3,0	392,3	81,6	47,1	-61,3	48,3	-179,7	0,0	144,1	-3,0	0,0	89,8	9,8	-68,4	10,4	179,0	24,8	159,1	-3,0	206,7	91,9	20,5	-68,4	17,8	91,9	20,5	160,1	-3,0	310,4	
746,0	1	99254,0	1	99253,0	20,0	162,6	-2,9	2000	NaN	NaN	C	35047	74,3	70,1	56	59,3600805	24,7155914	6620494,14	1051063,62	92,5	318,3	False	NaN	171,8	_	65	NaN	_	NaN	NaN	_	NaN	92,5	20,0	-69,6	18,4	92,5	20,0	162,6	-2,9	318,3	88,9	17,4	-69,6	17,4	9,6	17,4	159,3	-2,8	130,5	91,0	22,2	-69,6	21,0	91,0	22,2	159,4	-2,8	390,6	79,5	47,0	-62,6	48,2	-179,6	0,0	141,4	-2,8	0,0	88,4	9,5	-69,6	10,8	178,5	24,8	159,3	-2,9	212,2	92,5	20,0	-69,6	18,4	92,5	20,0	162,6	-2,9	318,3	
747,0	1	99253,0	1	99252,0	20,9	162,4	-2,9	2000	NaN	NaN	C	35102	74,3	70,1	56	59,3600891	24,7155977	6620495,15	1051063,83	91,8	318,4	False	NaN	171,8	_	57	NaN	_	NaN	NaN	_	NaN	91,8	20,9	-69,6	19,1	91,8	20,9	162,4	-2,9	318,4	91,1	17,6	-68,7	17,6	6,7	17,6	159,4	-2,8	126,9	91,1	22,7	-68,4	21,3	90,0	22,7	159,4	-2,8	388,7	84,2	46,9	-63,5	48,7	-179,6	0,0	147,7	-2,8	0,0	91,1	10,3	-68,7	11,3	177,5	25,0	159,4	-2,9	217,1	91,8	20,9	-69,6	19,1	91,8	20,9	162,4	-2,9	318,4	
748,0	1	99252,0	1	99251,0	20,9	164,1	-3,0	2000	NaN	NaN	C	35150	74,3	70,1	56	59,3600978	24,7156040	6620496,16	1051064,05	96,0	316,5	False	NaN	171,1	_	65	NaN	_	NaN	NaN	_	NaN	96,0	20,9	-70,8	18,6	96,0	20,9	164,1	-3,0	316,5	91,9	18,0	-70,8	18,0	6,7	18,0	164,1	-2,9	139,3	93,9	22,2	-70,8	20,3	93,9	22,2	163,4	-2,9	365,3	86,3	46,6	-63,1	47,9	-179,6	0,0	147,0	-2,9	0,0	91,9	10,2	-70,9	10,9	178,0	24,9	164,1	-3,0	218,1	96,0	20,9	-70,8	18,6	96,0	20,9	164,1	-3,0	316,5	
749,0	1	99251,0	1	99250,0	21,1	167,2	-2,9	2000	NaN	NaN	C	35192	74,4	70,1	56	59,3601052	24,7156094	6620497,02	1051064,23	92,6	325,4	False	NaN	171,7	_	65	NaN	_	NaN	NaN	_	NaN	92,6	21,1	-73,4	19,1	92,6	21,1	167,2	-2,9	325,4	90,7	18,4	-73,4	18,4	7,6	18,4	164,4	-2,8	139,5	90,7	22,6	-73,4	20,8	90,7	22,6	164,4	-2,8	384,4	80,1	47,2	-65,6	47,9	-179,5	0,0	145,1	-2,8	0,0	90,2	10,0	-73,4	11,0	177,2	25,8	164,1	-2,9	224,9	92,6	21,1	-73,4	19,1	92,6	21,1	167,2	-2,9	325,4	
750,0	1	99250,0	1	99249,0	21,3	162,2	-3,0	2000	NaN	NaN	C	35246	74,4	70,1	56	59,3601138	24,7156157	6620498,03	1051064,45	92,1	339,2	False	NaN	171,5	_	57	NaN	_	NaN	NaN	_	NaN	92,1	21,3	-71,1	19,4	92,1	21,3	162,2	-3,0	339,2	88,9	19,4	-71,1	19,4	2,6	19,4	160,3	-2,9	147,1	91,8	22,5	-71,1	21,0	91,8	22,5	162,1	-2,9	377,7	78,1	47,5	-64,7	47,7	-179,4	0,0	145,9	-2,9	0,0	87,8	10,2	-71,1	11,3	178,6	25,2	158,6	-3,0	227,4	92,1	21,3	-71,1	19,4	92,1	21,3	162,2	-3,0	339,2	
751,0	1	99249,0	1	99248,0	21,8	164,3	-2,9	2000	NaN	NaN	C	35294	74,4	70,1	56	59,3601225	24,7156220	6620499,04	1051064,66	92,4	329,1	False	NaN	171,5	_	37	NaN	_	NaN	NaN	_	NaN	92,4	21,8	-73,9	19,3	92,4	21,8	164,3	-2,9	329,1	89,0	19,4	-73,9	19,4	7,3	19,4	162,2	-2,9	152,1	89,5	22,4	-71,5	20,3	89,5	22,4	161,5	-2,9	371,5	82,1	46,8	-66,9	46,8	-179,7	0,0	151,2	-2,9	0,0	89,0	10,6	-73,9	11,2	177,9	24,7	162,2	-2,9	225,7	92,4	21,8	-73,9	19,3	92,4	21,8	164,3	-2,9	329,1	
752,0	1	99248,0	1	99247,0	21,5	163,2	-3,0	2000	NaN	NaN	C	35342	74,3	70,1	56	59,3601311	24,7156283	6620500,05	1051064,88	91,0	333,9	False	NaN	171,4	_	56	NaN	_	NaN	NaN	_	NaN	91,0	21,5	-72,2	19,9	91,0	21,5	163,2	-3,0	333,9	90,2	19,4	-72,1	19,4	10,8	19,4	162,6	-2,9	155,8	90,4	22,6	-70,8	21,1	90,4	22,6	162,6	-2,9	358,0	82,0	46,7	-63,0	48,1	-179,4	0,0	144,5	-2,9	0,0	90,2	10,5	-72,2	11,5	177,0	24,9	163,0	-3,0	229,1	91,0	21,5	-72,2	19,9	91,0	21,5	163,2	-3,0	333,9	
753,0	1	99247,0	1	99246,0	22,1	163,8	-3,0	2000	NaN	NaN	C	35390	74,3	70,1	56	59,3601398	24,7156346	6620501,06	1051065,09	92,5	341,4	False	NaN	171,3	_	47	NaN	_	NaN	NaN	_	NaN	92,5	22,1	-70,8	19,2	92,5	22,1	163,8	-3,0	341,4	89,6	19,6	-70,8	19,6	10,3	19,6	160,5	-3,0	149,5	91,2	23,1	-70,7	20,7	91,2	23,1	161,2	-3,0	384,1	84,1	47,9	-63,6	47,6	-179,6	0,0	147,9	-3,0	0,0	89,6	10,8	-70,8	10,8	179,2	24,9	160,5	-3,0	224,5	92,5	22,1	-70,8	19,2	92,5	22,1	163,8	-3,0	341,4	
754,0	1	99246,0	1	99245,0	21,9	160,8	-3,1	2000	NaN	NaN	C	35431	74,3	70,1	56	59,3601459	24,7156391	6620501,78	1051065,25	89,7	337,4	False	NaN	171,3	_	44	NaN	_	NaN	NaN	_	NaN	89,7	21,9	-70,2	18,3	89,7	21,9	160,8	-3,1	337,4	89,0	19,0	-70,2	19,0	6,7	19,0	159,8	-3,1	141,8	89,7	23,3	-69,1	19,9	89,7	23,3	158,7	-3,1	384,4	82,9	47,7	-62,4	47,0	-179,5	0,0	146,4	-3,1	0,0	89,0	10,8	-70,2	10,2	176,7	24,9	160,8	-3,1	223,6	89,7	21,9	-70,2	18,3	89,7	21,9	160,8	-3,1	337,4	
755,0	1	99245,0	1	99244,0	21,7	160,2	-3,1	2000	NaN	NaN	C	35486	74,3	70,1	56	59,3601558	24,7156464	6620502,93	1051065,49	91,1	333,8	False	NaN	170,8	_	57	NaN	_	NaN	NaN	_	NaN	91,1	21,7	-69,2	17,9	91,1	21,7	160,2	-3,1	333,8	88,6	18,1	-69,9	18,1	8,5	18,1	156,8	-3,2	136,5	90,8	23,2	-69,2	19,6	90,8	23,2	159,2	-3,2	390,0	79,7	47,8	-62,5	47,0	-179,5	0,0	143,2	-3,2	0,0	88,6	10,3	-69,2	10,0	179,1	24,7	156,2	-3,1	216,1	91,1	21,7	-69,2	17,9	91,1	21,7	160,2	-3,1	333,8	
756,0	1	99244,0	1	99243,0	22,0	161,4	-3,1	2000	NaN	NaN	C	35533	74,3	70,1	56	59,3601645	24,7156527	6620503,94	1051065,71	92,5	335,4	False	NaN	171,0	_	56	NaN	_	NaN	NaN	_	NaN	92,5	22,0	-70,9	18,5	92,5	22,0	161,4	-3,1	335,4	90,6	18,8	-70,9	18,8	5,5	18,8	159,1	-3,2	142,7	91,9	23,7	-68,8	19,5	91,9	23,7	158,3	-3,2	406,5	81,5	48,7	-62,4	47,6	-179,8	0,0	143,2	-3,2	0,0	91,8	10,4	-70,9	9,8	179,1	25,5	159,1	-3,1	220,6	92,5	22,0	-70,9	18,5	92,5	22,0	161,4	-3,1	335,4	
757,0	1	99243,0	1	99242,0	22,4	157,5	-3,0	2000	NaN	NaN	C	35581	74,3	70,1	56	59,3601719	24,7156581	6620504,81	1051065,89	91,2	343,9	False	NaN	170,7	_	37	NaN	_	NaN	NaN	_	NaN	91,2	22,4	-66,4	17,7	91,2	22,4	157,5	-3,0	343,9	87,7	18,3	-67,0	18,3	7,9	18,3	155,9	-3,1	139,5	91,2	24,1	-66,4	19,8	91,2	24,1	157,5	-3,1	401,1	80,1	48,6	-60,6	47,6	-179,5	0,0	140,1	-3,1	0,0	87,7	10,8	-66,4	9,6	178,1	26,0	155,9	-3,0	223,3	91,2	22,4	-66,4	17,7	91,2	22,4	157,5	-3,0	343,9	
758,0	1	99242,0	1	99241,0	21,9	166,7	-3,0	2000	NaN	NaN	C	35628	74,4	70,1	56	59,3601806	24,7156644	6620505,82	1051066,11	95,3	346,2	False	NaN	170,9	_	47	NaN	_	NaN	NaN	_	NaN	95,3	21,9	-71,4	18,2	95,3	21,9	166,7	-3,0	346,2	93,1	18,4	-71,4	18,4	10,3	18,4	163,1	-3,0	156,5	93,9	23,5	-67,7	20,6	93,9	23,5	160,9	-3,0	400,6	76,9	48,5	-57,4	48,0	-179,4	0,0	138,9	-3,0	0,0	93,1	10,5	-71,4	9,8	179,2	25,3	163,1	-3,0	226,6	95,3	21,9	-71,4	18,2	95,3	21,9	166,7	-3,0	346,2	
759,0	1	99241,0	1	99240,0	21,9	163,2	-2,9	2000	NaN	NaN	C	35676	74,4	70,1	56	59,3601892	24,7156707	6620506,83	1051066,32	92,6	349,4	False	NaN	170,9	_	47	NaN	_	NaN	NaN	_	NaN	92,6	21,9	-70,2	18,8	92,6	21,9	163,2	-2,9	349,4	89,7	18,9	-69,0	18,9	8,5	18,9	161,7	-2,9	151,0	89,7	23,5	-69,0	20,6	89,7	23,5	161,7	-2,9	404,1	77,4	48,6	-62,3	48,2	-179,7	0,0	140,4	-2,9	0,0	89,7	10,1	-69,0	10,3	178,6	25,3	161,7	-2,9	226,8	92,6	21,9	-70,2	18,8	92,6	21,9	163,2	-2,9	349,4	
760,0	1	99240,0	1	99239,0	22,1	158,5	-2,9	2000	NaN	NaN	C	35723	74,3	70,1	56	59,3601967	24,7156761	6620507,69	1051066,50	91,2	345,5	False	NaN	170,8	_	47	NaN	_	NaN	NaN	_	NaN	91,2	22,1	-67,6	18,5	91,2	22,1	158,5	-2,9	345,5	87,6	19,3	-67,6	19,3	8,5	19,3	157,9	-2,9	139,4	91,2	24,2	-66,3	20,3	91,2	24,2	157,5	-2,9	405,7	81,0	48,7	-59,8	48,0	-179,7	0,0	140,7	-2,9	0,0	87,6	10,8	-67,6	10,1	178,0	25,7	157,9	-2,9	226,3	91,2	22,1	-67,6	18,5	91,2	22,1	158,5	-2,9	345,5	
761,0	1	99239,0	1	99238,0	21,8	164,3	-3,0	2000	NaN	NaN	C	35777	74,3	70,1	56	59,3602065	24,7156832	6620508,85	1051066,75	92,2	336,9	False	NaN	171,0	_	33	NaN	_	NaN	NaN	_	NaN	92,2	21,8	-71,8	18,1	92,2	21,8	164,3	-3,0	336,9	90,4	18,4	-71,8	18,4	9,9	18,4	164,1	-3,0	147,3	90,8	23,9	-71,8	20,1	90,8	23,9	163,6	-3,0	395,3	81,8	48,3	-60,8	47,2	-179,5	0,0	141,0	-3,0	0,0	89,3	10,4	-71,8	10,2	177,9	25,6	162,1	-3,0	225,2	92,2	21,8	-71,8	18,1	92,2	21,8	164,3	-3,0	336,9	
762,0	1	99238,0	1	99237,0	22,8	159,9	-2,9	2000	NaN	NaN	C	35825	74,3	70,1	56	59,3602140	24,7156886	6620509,71	1051066,93	91,8	345,7	False	NaN	170,9	_	37	NaN	_	NaN	NaN	_	NaN	91,8	22,8	-70,0	17,7	91,8	22,8	159,9	-2,9	345,7	89,2	18,7	-70,0	18,7	10,9	18,7	159,9	-2,9	148,0	89,8	24,6	-69,5	19,9	89,8	24,6	157,1	-2,9	406,2	82,0	48,9	-61,1	47,0	-179,4	0,0	143,1	-2,9	0,0	89,2	10,9	-70,0	9,7	177,9	26,6	159,9	-2,9	222,3	91,8	22,8	-70,0	17,7	91,8	22,8	159,9	-2,9	345,7	
